algo,region,time_slots,arrival_rate,mean_service_time,seed,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,split_recovery_coverage,split_workload_shares,mechanism,fixed_sfc_len,fixed_reliability,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,method,recovery_coverage,coverage_tag
mdca,Arizona,120,12.0,9.0,1,16840283913898114547,9475761514817476165,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,0.99,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1455,1148,307,0.7890034364,37.2129276639,54144.8097509176,34587.8097509176,47.1644684241,0.3969406141,0.3572421374,242627.4666666667,227642.1333333334,0.2,2198.4,724.9749469214,0.0681144087,0.1391211604,0.0080847316,0.0416184875,0.0143882224,7.02275902e-19,0.0,1990729098.4689407,1734084.5805478578,512929778.1988744,446802.9426819463,8.85744158e-18,5.339600816e-17,1169,286,0.1965635739,21,0,0,21,0.0144329897,0.0,0.0,21,0.0144329897,DMDCA,0.99,0p99
mdca,Arizona,120,12.0,9.0,1,16840283913898114547,9475761514817476165,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,1.0,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1455,1154,301,0.7931271478,36.7291767209,53440.9521289145,34065.9521289145,46.3093172694,0.3903495154,0.354684135,243593.0583333334,230130.1333333334,0.0,2198.4,732.8985138004,0.0681228529,0.1387607935,0.0080834743,0.0417492065,0.0142558551,7.076439136e-19,0.0,2008265474.761838,1740264.7094989931,523832323.4799652,453927.4900173009,8.868409961e-18,5.528663142e-17,1175,280,0.1924398625,21,0,0,21,0.0144329897,0.0,0.0,21,0.0144329897,DMDCA,1.0,1
mdca,Arizona,120,12.0,9.0,2,12057244439424122892,12017847392608320075,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",False,,,,,,,0.999,2,False,False,False,1.0,500,700,0.2,1444,894,550,0.6191135734,22.5491714355,32561.0035528434,19783.0035528434,36.4217041978,0.2368592148,0.2470654957,286507.6916666666,290391.4,0.6,2234.4,924.8133757962,0.0563615215,0.1181297084,0.0080377624,0.0413908054,0.0069329537,0.0,0.0,903245473.4491276,1010341.6928961158,0.0,0.0,0.0,0.0,898,546,0.3781163435,4,0,0,4,0.0027700831,0.0,0.0,4,0.0027700831,MDCA,none,none
mdca,Arizona,120,12.0,9.0,2,12057244439424122892,4836232127056779440,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,0.9,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1444,1077,367,0.7458448753,32.508308179,46941.9970104974,28762.9970104974,43.5858839466,0.2841557225,0.3228763583,257660.0361111112,272394.0666666667,0.0666666667,2128.0,867.4970276008,0.0667437502,0.1334473458,0.00803792,0.0402113457,0.0145438861,6.624002131e-19,0.0,1797630212.6441422,1669108.832538665,488034348.73339343,453142.3850820737,8.054110983e-18,4.657771288e-17,1089,355,0.2458448753,12,0,0,12,0.0083102493,0.0,0.0,12,0.0083102493,DMDCA,0.9,0p9
mdca,Arizona,120,12.0,9.0,2,12057244439424122892,4836232127056779440,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,0.95,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1444,1102,342,0.7631578947,33.3770393767,48196.4448599067,29614.4448599068,43.7354309074,0.2817362352,0.329144753,255274.7777777778,273314.7333333334,0.0666666667,2234.4,870.4290870488,0.0673837928,0.1389257612,0.0080461024,0.0406847587,0.0146109908,6.859398863e-19,0.0,1865333552.847382,1692680.1749976245,510836245.7137406,463553.7619906902,8.279195394e-18,4.931024125e-17,1112,332,0.2299168975,10,0,0,10,0.0069252078,0.0,0.0,10,0.0069252078,DMDCA,0.95,0p95
mdca,Arizona,120,12.0,9.0,2,12057244439424122892,4836232127056779440,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,0.99,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1444,1109,335,0.7680055402,32.7237053674,47253.030550521,29003.030550521,42.6086839951,0.2732321143,0.3243852237,257085.8805555556,276550.7333333333,0.8,2234.4,880.7348195329,0.0672787311,0.1342353611,0.0080455892,0.0405684079,0.0146870904,6.69878565e-19,0.0,1885817962.8118017,1700467.0539330945,511259435.5000535,461009.4098287228,8.114377971e-18,4.834037998e-17,1124,320,0.2216066482,15,0,0,15,0.0103878116,0.0,0.0,15,0.0103878116,DMDCA,0.99,0p99
mdca,Arizona,120,12.0,9.0,2,12057244439424122892,4836232127056779440,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,1.0,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1444,1117,327,0.7735457064,32.4979622986,46927.0575591433,28737.0575591433,42.011689847,0.2714923961,0.3215600942,258160.9027777778,277212.7333333334,1.2,2169.6,882.8430997877,0.0677058849,0.1368225676,0.0080438445,0.0407486649,0.0148512532,6.778932831e-19,0.0,1911819763.9543252,1711566.4851873994,518382137.7194309,464084.2772779149,8.147146903e-18,4.797413796e-17,1131,313,0.2167590028,14,0,0,14,0.0096952909,0.0,0.0,14,0.0096952909,DMDCA,1.0,1
mdca,Arizona,120,12.0,9.0,3,2127322057513395584,18185845460186161846,fc283134865706015a2d74f7453479e826aac6b86f38840e3ab8670ca6592033,"[21, 18, 16, 16, 6, 17, 14, 10, 11, 8, 9, 18, 14, 13, 12, 10, 13, 12, 13, 9, 15, 10, 9, 12, 9, 17, 15, 10, 9, 11, 17, 14, 8, 6, 15, 17, 16, 10, 9, 15, 9, 21, 13, 11, 15, 12, 13, 17, 10, 11, 12, 18, 21, 13, 12, 8, 11, 11, 7, 10, 15, 15, 9, 22, 7, 8, 12, 11, 13, 13, 18, 7, 6, 12, 6, 9, 13, 8, 10, 12, 14, 16, 13, 10, 12, 11, 13, 17, 5, 15, 24, 15, 12, 14, 7, 15, 10, 10, 10, 11, 13, 17, 15, 15, 9, 9, 15, 10, 12, 12, 11, 16, 15, 10, 11, 18, 12, 6, 17, 10]",False,,,,,,,0.999,2,False,False,False,1.0,500,700,0.2,1492,967,525,0.6481233244,27.8342097199,41528.640902061,27357.640902061,42.9458540869,0.3755792284,0.2887588066,264031.6500000001,231801.6,1.2,2150.4,738.221656051,0.0552361535,0.1117664608,0.0080796001,0.0401322988,0.0070242546,0.0,0.0,1034064750.7039938,1069353.4133443576,0.0,0.0,0.0,0.0,972,520,0.3485254692,5,0,0,5,0.0033512064,0.0,0.0,5,0.0033512064,MDCA,none,none
mdca,Arizona,120,12.0,9.0,3,2127322057513395584,18087234375462464239,fc283134865706015a2d74f7453479e826aac6b86f38840e3ab8670ca6592033,"[21, 18, 16, 16, 6, 17, 14, 10, 11, 8, 9, 18, 14, 13, 12, 10, 13, 12, 13, 9, 15, 10, 9, 12, 9, 17, 15, 10, 9, 11, 17, 14, 8, 6, 15, 17, 16, 10, 9, 15, 9, 21, 13, 11, 15, 12, 13, 17, 10, 11, 12, 18, 21, 13, 12, 8, 11, 11, 7, 10, 15, 15, 9, 22, 7, 8, 12, 11, 13, 13, 18, 7, 6, 12, 6, 9, 13, 8, 10, 12, 14, 16, 13, 10, 12, 11, 13, 17, 5, 15, 24, 15, 12, 14, 7, 15, 10, 10, 10, 11, 13, 17, 15, 15, 9, 9, 15, 10, 12, 12, 11, 16, 15, 10, 11, 18, 12, 6, 17, 10]",True,0.3,identical_active_pool,0.9,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1492,1135,357,0.7607238606,37.6061080893,56108.3132692956,36876.3132692956,49.4346372417,0.4388604337,0.3530554219,240163.0361111112,208309.9333333333,0.2,2150.4,663.4074309979,0.0645357392,0.1291530119,0.0080645716,0.0392777892,0.0134086213,5.933977e-19,0.0,1912738934.971354,1685232.5418249816,507357786.6808475,447011.2657981035,7.872516641e-18,5.147239805e-17,1147,345,0.231233244,12,0,0,12,0.0080428954,0.0,0.0,12,0.0080428954,DMDCA,0.9,0p9
mdca,Arizona,120,12.0,9.0,3,2127322057513395584,18087234375462464239,fc283134865706015a2d74f7453479e826aac6b86f38840e3ab8670ca6592033,"[21, 18, 16, 16, 6, 17, 14, 10, 11, 8, 9, 18, 14, 13, 12, 10, 13, 12, 13, 9, 15, 10, 9, 12, 9, 17, 15, 10, 9, 11, 17, 14, 8, 6, 15, 17, 16, 10, 9, 15, 9, 21, 13, 11, 15, 12, 13, 17, 10, 11, 12, 18, 21, 13, 12, 8, 11, 11, 7, 10, 15, 15, 9, 22, 7, 8, 12, 11, 13, 13, 18, 7, 6, 12, 6, 9, 13, 8, 10, 12, 14, 16, 13, 10, 12, 11, 13, 17, 5, 15, 24, 15, 12, 14, 7, 15, 10, 10, 10, 11, 13, 17, 15, 15, 9, 9, 15, 10, 12, 12, 11, 16, 15, 10, 11, 18, 12, 6, 17, 10]",True,0.3,identical_active_pool,0.95,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1492,1155,337,0.7741286863,38.1808129664,56965.7729459034,37434.7729459034,49.3210155376,0.4398975361,0.3585644411,238117.9416666667,207924.9333333333,0.4,2150.4,662.1813163482,0.0653931601,0.1317153309,0.0080628963,0.0397132272,0.0137748422,6.018964788e-19,0.0,1977618810.833025,1712224.0786433117,521412925.83933854,451439.762631462,7.891476756e-18,5.150966479e-17,1167,325,0.2178284182,12,0,0,12,0.0080428954,0.0,0.0,12,0.0080428954,DMDCA,0.95,0p95
mdca,Arizona,120,12.0,9.0,3,2127322057513395584,18087234375462464239,fc283134865706015a2d74f7453479e826aac6b86f38840e3ab8670ca6592033,"[21, 18, 16, 16, 6, 17, 14, 10, 11, 8, 9, 18, 14, 13, 12, 10, 13, 12, 13, 9, 15, 10, 9, 12, 9, 17, 15, 10, 9, 11, 17, 14, 8, 6, 15, 17, 16, 10, 9, 15, 9, 21, 13, 11, 15, 12, 13, 17, 10, 11, 12, 18, 21, 13, 12, 8, 11, 11, 7, 10, 15, 15, 9, 22, 7, 8, 12, 11, 13, 13, 18, 7, 6, 12, 6, 9, 13, 8, 10, 12, 14, 16, 13, 10, 12, 11, 13, 17, 5, 15, 24, 15, 12, 14, 7, 15, 10, 10, 10, 11, 13, 17, 15, 15, 9, 9, 15, 10, 12, 12, 11, 16, 15, 10, 11, 18, 12, 6, 17, 10]",True,0.3,identical_active_pool,0.99,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1492,1164,328,0.7801608579,37.3214475815,55683.5997916576,36440.5997916576,47.8381441509,0.4261377462,0.3509101614,240959.4138888889,213032.9333333333,0.2,2150.4,678.4488322718,0.0653362484,0.1312953385,0.0080610127,0.0398947924,0.0135129327,6.054393575e-19,0.0,1999415954.979672,1717711.3015289279,527047328.3387088,452789.8009782722,7.962657174e-18,5.04882203e-17,1176,316,0.2117962466,12,0,0,12,0.0080428954,0.0,0.0,12,0.0080428954,DMDCA,0.99,0p99
mdca,Arizona,120,12.0,9.0,3,2127322057513395584,18087234375462464239,fc283134865706015a2d74f7453479e826aac6b86f38840e3ab8670ca6592033,"[21, 18, 16, 16, 6, 17, 14, 10, 11, 8, 9, 18, 14, 13, 12, 10, 13, 12, 13, 9, 15, 10, 9, 12, 9, 17, 15, 10, 9, 11, 17, 14, 8, 6, 15, 17, 16, 10, 9, 15, 9, 21, 13, 11, 15, 12, 13, 17, 10, 11, 12, 18, 21, 13, 12, 8, 11, 11, 7, 10, 15, 15, 9, 22, 7, 8, 12, 11, 13, 13, 18, 7, 6, 12, 6, 9, 13, 8, 10, 12, 14, 16, 13, 10, 12, 11, 13, 17, 5, 15, 24, 15, 12, 14, 7, 15, 10, 10, 10, 11, 13, 17, 15, 15, 9, 9, 15, 10, 12, 12, 11, 16, 15, 10, 11, 18, 12, 6, 17, 10]",True,0.3,identical_active_pool,1.0,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1492,1165,327,0.7808310992,36.5589530382,54545.9579329987,35608.9579329987,46.8205647494,0.4191096938,0.3445517733,243319.8166666667,215641.9333333333,0.2666666667,2150.4,686.7577494692,0.0655235998,0.1313436277,0.00806075,0.0399233228,0.0136688038,6.056641836e-19,0.0,1987267114.1858053,1705808.681704554,525688931.7908142,451235.1345843899,7.945827453e-18,5.249075503e-17,1177,315,0.2111260054,12,0,0,12,0.0080428954,0.0,0.0,12,0.0080428954,DMDCA,1.0,1
mdca,Arizona,120,12.0,9.0,4,16707068173538783098,14420759781778004277,c5d4cf64f89c549094607b0ba48289f3d80ef88839bcacc95dda2bf52aa9edcb,"[10, 12, 12, 11, 9, 16, 11, 11, 9, 10, 8, 16, 10, 14, 13, 7, 14, 12, 15, 12, 19, 15, 12, 8, 11, 9, 9, 16, 9, 13, 15, 13, 16, 13, 18, 8, 10, 18, 10, 10, 10, 14, 14, 17, 13, 11, 11, 13, 9, 14, 10, 15, 12, 16, 13, 10, 10, 7, 8, 10, 21, 12, 13, 11, 13, 8, 3, 16, 11, 12, 22, 10, 5, 11, 9, 5, 13, 11, 16, 10, 12, 7, 13, 22, 11, 9, 10, 19, 16, 10, 10, 14, 7, 9, 11, 8, 6, 6, 12, 8, 12, 11, 15, 16, 10, 17, 7, 15, 10, 14, 10, 12, 14, 11, 10, 15, 8, 16, 12, 10]",False,,,,,,,0.999,2,False,False,False,1.0,500,700,0.2,1418,928,490,0.6544428773,26.3794518705,37406.0627524222,23971.0627524222,40.3082572763,0.3399111375,0.2627801921,280012.8916666666,250716.8,0.0,2240.0,798.4611464968,0.055801728,0.1157927624,0.008094816,0.0407028911,0.0070040208,0.0,0.0,957720644.9766966,1032026.5570869575,0.0,0.0,0.0,0.0,932,486,0.3427362482,4,0,0,4,0.0028208745,0.0,0.0,4,0.0028208745,MDCA,none,none
mdca,Arizona,120,12.0,9.0,4,16707068173538783098,9982702643186365209,c5d4cf64f89c549094607b0ba48289f3d80ef88839bcacc95dda2bf52aa9edcb,"[10, 12, 12, 11, 9, 16, 11, 11, 9, 10, 8, 16, 10, 14, 13, 7, 14, 12, 15, 12, 19, 15, 12, 8, 11, 9, 9, 16, 9, 13, 15, 13, 16, 13, 18, 8, 10, 18, 10, 10, 10, 14, 14, 17, 13, 11, 11, 13, 9, 14, 10, 15, 12, 16, 13, 10, 10, 7, 8, 10, 21, 12, 13, 11, 13, 8, 3, 16, 11, 12, 22, 10, 5, 11, 9, 5, 13, 11, 16, 10, 12, 7, 13, 22, 11, 9, 10, 19, 16, 10, 10, 14, 7, 9, 11, 8, 6, 6, 12, 8, 12, 11, 15, 16, 10, 17, 7, 15, 10, 14, 10, 12, 14, 11, 10, 15, 8, 16, 12, 10]",True,0.3,identical_active_pool,0.9,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1418,1104,314,0.778561354,36.8060102963,52190.9226001479,33604.9226001479,47.2743864132,0.4122475007,0.3319507734,253740.3277777778,223241.8,0.0,2240.0,710.9611464968,0.0658775752,0.1357069889,0.0080877463,0.0399060324,0.0141060667,6.045605592e-19,0.0,1828420214.4853477,1656177.7305120903,488820017.17678416,442771.7546891161,7.469556779e-18,4.954160351e-17,1111,307,0.2165021157,7,0,0,7,0.0049365303,0.0,0.0,7,0.0049365303,DMDCA,0.9,0p9
mdca,Arizona,120,12.0,9.0,4,16707068173538783098,9982702643186365209,c5d4cf64f89c549094607b0ba48289f3d80ef88839bcacc95dda2bf52aa9edcb,"[10, 12, 12, 11, 9, 16, 11, 11, 9, 10, 8, 16, 10, 14, 13, 7, 14, 12, 15, 12, 19, 15, 12, 8, 11, 9, 9, 16, 9, 13, 15, 13, 16, 13, 18, 8, 10, 18, 10, 10, 10, 14, 14, 17, 13, 11, 11, 13, 9, 14, 10, 15, 12, 16, 13, 10, 10, 7, 8, 10, 21, 12, 13, 11, 13, 8, 3, 16, 11, 12, 22, 10, 5, 11, 9, 5, 13, 11, 16, 10, 12, 7, 13, 22, 11, 9, 10, 19, 16, 10, 10, 14, 7, 9, 11, 8, 6, 6, 12, 8, 12, 11, 15, 16, 10, 17, 7, 15, 10, 14, 10, 12, 14, 11, 10, 15, 8, 16, 12, 10]",True,0.3,identical_active_pool,0.95,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1418,1118,300,0.7884344147,36.9389794077,52379.4728001188,33723.4728001188,46.8510490162,0.4076242922,0.3357044902,252314.5805555556,224997.8,0.0,2240.0,716.5535031847,0.0659858059,0.1336192167,0.0080908524,0.0400033865,0.0140758138,6.02420742e-19,0.0,1853464341.663934,1657839.3038138945,496481023.02218705,444079.6270323677,7.388265312e-18,4.822539673e-17,1125,293,0.206629055,7,0,0,7,0.0049365303,0.0,0.0,7,0.0049365303,DMDCA,0.95,0p95
mdca,Arizona,120,12.0,9.0,4,16707068173538783098,9982702643186365209,c5d4cf64f89c549094607b0ba48289f3d80ef88839bcacc95dda2bf52aa9edcb,"[10, 12, 12, 11, 9, 16, 11, 11, 9, 10, 8, 16, 10, 14, 13, 7, 14, 12, 15, 12, 19, 15, 12, 8, 11, 9, 9, 16, 9, 13, 15, 13, 16, 13, 18, 8, 10, 18, 10, 10, 10, 14, 14, 17, 13, 11, 11, 13, 9, 14, 10, 15, 12, 16, 13, 10, 10, 7, 8, 10, 21, 12, 13, 11, 13, 8, 3, 16, 11, 12, 22, 10, 5, 11, 9, 5, 13, 11, 16, 10, 12, 7, 13, 22, 11, 9, 10, 19, 16, 10, 10, 14, 7, 9, 11, 8, 6, 6, 12, 8, 12, 11, 15, 16, 10, 17, 7, 15, 10, 14, 10, 12, 14, 11, 10, 15, 8, 16, 12, 10]",True,0.3,identical_active_pool,0.99,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1418,1133,285,0.7990126939,36.6218592438,51929.7964077648,33377.7964077649,45.8338891507,0.4050353656,0.3315767394,253882.3944444444,225981.1333333334,0.0666666667,2240.0,719.6851380042,0.0660144322,0.1325256569,0.0080968933,0.0401191491,0.0139571319,6.082249787e-19,0.0,1905351937.892126,1681687.5003460953,509489511.4983722,449681.8283304256,7.533150338e-18,4.792475132e-17,1141,277,0.1953455571,8,0,0,8,0.0056417489,0.0,0.0,8,0.0056417489,DMDCA,0.99,0p99
mdca,Arizona,120,12.0,9.0,4,16707068173538783098,9982702643186365209,c5d4cf64f89c549094607b0ba48289f3d80ef88839bcacc95dda2bf52aa9edcb,"[10, 12, 12, 11, 9, 16, 11, 11, 9, 10, 8, 16, 10, 14, 13, 7, 14, 12, 15, 12, 19, 15, 12, 8, 11, 9, 9, 16, 9, 13, 15, 13, 16, 13, 18, 8, 10, 18, 10, 10, 10, 14, 14, 17, 13, 11, 11, 13, 9, 14, 10, 15, 12, 16, 13, 10, 10, 7, 8, 10, 21, 12, 13, 11, 13, 8, 3, 16, 11, 12, 22, 10, 5, 11, 9, 5, 13, 11, 16, 10, 12, 7, 13, 22, 11, 9, 10, 19, 16, 10, 10, 14, 7, 9, 11, 8, 6, 6, 12, 8, 12, 11, 15, 16, 10, 17, 7, 15, 10, 14, 10, 12, 14, 11, 10, 15, 8, 16, 12, 10]",True,0.3,identical_active_pool,1.0,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1418,1136,282,0.8011283498,36.0325672492,51094.1803593291,32744.1803593291,44.9772714431,0.402673738,0.3258987919,256039.0083333333,226878.1333333334,1.0666666667,2240.0,722.5418259023,0.0660916164,0.1356699665,0.0080967991,0.0401330207,0.0140201956,6.047099441e-19,0.0,1906048065.233646,1677859.2123535615,512256392.0457941,450929.922575523,7.410467793e-18,4.863996764e-17,1144,274,0.1932299013,8,0,0,8,0.0056417489,0.0,0.0,8,0.0056417489,DMDCA,1.0,1
mdca,Arizona,120,12.0,9.0,5,11454857388609130654,8179750290924396156,1748f1275925d0d4d9759bbc89df8077cb24da27270c0977cc7d034960fe63de,"[13, 16, 12, 13, 10, 11, 9, 12, 8, 8, 15, 8, 10, 11, 11, 11, 13, 9, 8, 14, 7, 11, 8, 13, 11, 14, 7, 16, 12, 7, 8, 12, 13, 10, 9, 13, 15, 10, 13, 8, 15, 13, 8, 15, 10, 11, 18, 10, 14, 6, 9, 13, 18, 14, 20, 14, 11, 11, 11, 9, 9, 13, 16, 18, 7, 12, 11, 8, 17, 7, 14, 8, 13, 9, 16, 13, 10, 14, 19, 16, 14, 9, 7, 12, 12, 9, 12, 7, 14, 11, 10, 18, 17, 18, 16, 10, 9, 15, 11, 9, 12, 13, 15, 12, 10, 13, 8, 12, 13, 13, 9, 10, 10, 13, 11, 9, 8, 10, 8, 10]",False,,,,,,,0.999,2,False,False,False,1.0,500,700,0.2,1398,885,513,0.6330472103,25.7063429305,35937.4674167936,22833.4674167935,40.6073078156,0.3157985011,0.2629881213,277580.3416666666,257690.4,0.6,2306.6,820.6700636943,0.0558826049,0.1160439826,0.0080236678,0.0406709434,0.0071879937,0.0,0.0,921654371.1256689,1041417.3685035807,0.0,0.0,0.0,0.0,893,505,0.361230329,8,0,0,8,0.0057224607,0.0,0.0,8,0.0057224607,MDCA,none,none
