algo,region,time_slots,arrival_rate,mean_service_time,seed,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,split_workload_shares,mechanism,fixed_sfc_len,fixed_reliability,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,placement_trace_path,method,share,share_tag
mdca,Alabama,120,12.0,9.0,2,16757585547385223833,1988428424119012433,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",True,0.3,identical_active_pool,"0.6,0.4",,,0.998,2,True,False,False,1.0,500,700,0.2,1437,1320,117,0.9185803758,54.5146952753,78337.6171105402,57312.6171105402,59.3466796292,0.8424526066,0.8430610438,26927.2722222222,27031.6666666667,0.6333333333,1265.8,197.3114355231,0.0650656106,0.1277364095,0.0080182805,0.0417550037,0.0116735472,0.0004720147,0.0,2116970009.7302203,1603765.1588865304,433084373.80388176,328094.2225786983,0.0062749695,0.019625273,1422,15,0.0104384134,102,86,0,16,0.0709812109,0.0598469033,0.0,16,0.0111343076,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p6_0p4\seed2\placement_trace_Alabama_mdca_seed2.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,2,16757585547385223833,1988428424119012433,e9b970547369bfe3c6268c5de4c9eb2d59b601ca027c81068239a49ab5109db1,"[9, 10, 9, 11, 11, 16, 11, 4, 6, 15, 14, 11, 12, 14, 11, 10, 11, 12, 12, 17, 12, 14, 8, 9, 13, 12, 10, 10, 10, 15, 14, 11, 14, 14, 13, 12, 10, 16, 10, 12, 11, 17, 11, 15, 15, 14, 10, 7, 14, 12, 9, 14, 13, 13, 17, 8, 12, 12, 7, 13, 15, 7, 12, 12, 9, 7, 6, 8, 13, 13, 13, 13, 17, 14, 11, 9, 9, 12, 14, 13, 10, 17, 12, 16, 11, 17, 16, 6, 9, 8, 11, 12, 13, 11, 11, 14, 12, 20, 9, 11, 11, 15, 10, 9, 19, 13, 12, 9, 9, 12, 21, 14, 18, 10, 17, 12, 12, 9, 11, 12]",True,0.3,identical_active_pool,"0.7,0.3",,,0.998,2,True,False,False,1.0,500,700,0.2,1437,1326,111,0.9227557411,55.1976658029,79319.0457588109,58125.0457588109,59.818284886,0.8487548909,0.8406187306,27346.3194444444,25950.3333333333,0.0,1336.8,189.4184914842,0.06474363,0.1283405769,0.0080243485,0.0417284273,0.011381259,0.0008329835,0.0,2010648368.8866537,1516326.0700502668,328628054.96419775,247834.1289322758,0.0112160606,0.0362493416,1422,15,0.0104384134,96,78,0,18,0.0668058455,0.0542797495,0.0,18,0.012526096,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p7_0p3\seed2\placement_trace_Alabama_mdca_seed2.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,3,8849697010647911005,8021305762253439011,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",False,,,,,,0.998,2,False,False,False,1.0,500,700,0.2,1428,1281,147,0.8970588235,55.4265335062,79149.0898469005,59126.0898469004,61.786955384,0.9606946722,0.8454908594,27037.4,6878.0,0.0,454.8,50.204379562,0.0616558624,0.120696277,0.0080003355,0.0461753629,0.007480164,0.0,0.0,1564757887.5019841,1221512.7927415958,0.0,0.0,0.0,0.0,1348,80,0.056022409,67,59,0,8,0.0469187675,0.0413165266,0.0,8,0.0056022409,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\MDCA\seed3\placement_trace_Alabama_mdca_seed3.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,3,8849697010647911005,15868857010820782473,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",True,0.3,identical_active_pool,"0.5,0.5",,,0.998,2,True,False,False,1.0,500,700,0.2,1428,1331,97,0.9320728291,55.7730247207,79643.8793011905,58333.8793011904,59.8376253202,0.962822425,0.8383469659,28287.5027777778,6505.6666666667,1.1333333333,908.8,47.4866180049,0.0667353103,0.1283044679,0.008007188,0.0430070716,0.0120118161,5.467441759e-19,0.0,2274399433.9841375,1708789.9579144535,539400416.7748175,405259.5167354001,7.744182721e-18,5.463706845e-17,1399,29,0.0203081232,68,53,0,15,0.0476190476,0.0371148459,0.0,15,0.0105042017,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p5_0p5\seed3\placement_trace_Alabama_mdca_seed3.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,3,8849697010647911005,15868857010820782473,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",True,0.3,identical_active_pool,"0.6,0.4",,,0.998,2,True,False,False,1.0,500,700,0.2,1428,1333,95,0.9334733894,56.0923770555,80099.9144353076,58709.9144353077,60.0899583161,0.9541152111,0.8399115563,28013.7166666667,8029.3333333333,1.0,985.4,58.6082725061,0.0662900316,0.1271079763,0.0080049926,0.0427826954,0.0118098204,0.0004816335,0.0,2162077849.238644,1621963.8778984577,434405135.4453571,325885.3229147465,0.0065095365,0.0208969493,1399,29,0.0203081232,66,49,0,17,0.0462184874,0.0343137255,0.0,17,0.0119047619,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p6_0p4\seed3\placement_trace_Alabama_mdca_seed3.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,3,8849697010647911005,15868857010820782473,f525e59b369e59b8a55fd65b95aac42a13d420159403165468d17b103fa88798,"[10, 10, 19, 9, 10, 8, 12, 13, 16, 9, 12, 6, 7, 14, 9, 13, 8, 18, 20, 13, 8, 9, 10, 12, 12, 11, 9, 11, 6, 11, 11, 9, 12, 16, 10, 10, 9, 6, 16, 11, 14, 12, 14, 10, 14, 7, 11, 6, 13, 14, 17, 12, 10, 7, 13, 13, 18, 11, 9, 21, 8, 7, 17, 10, 6, 15, 6, 9, 16, 7, 16, 12, 9, 19, 14, 13, 6, 12, 18, 11, 16, 10, 12, 15, 6, 8, 11, 10, 11, 19, 8, 10, 4, 17, 7, 9, 15, 8, 12, 16, 18, 16, 10, 11, 21, 14, 13, 7, 17, 13, 14, 13, 16, 16, 13, 12, 15, 10, 16, 17]",True,0.3,identical_active_pool,"0.7,0.3",,,0.998,2,True,False,False,1.0,500,700,0.2,1428,1335,93,0.9348739496,56.2334090109,80301.3080676344,58852.3080676344,60.15079256,0.9624185901,0.8436071537,27367.0277777778,6576.3333333333,0.0,558.0666666667,48.00243309,0.0657850356,0.1275289286,0.0080051967,0.0428012999,0.011274602,0.0008547547,0.0,2040464775.6086793,1528438.0341638047,330271470.1541228,247394.3596660096,0.0116664828,0.0375063114,1399,29,0.0203081232,64,50,0,14,0.0448179272,0.0350140056,0.0,14,0.0098039216,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p7_0p3\seed3\placement_trace_Alabama_mdca_seed3.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,4,6687377319977448777,16336488235466383848,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",False,,,,,,0.998,2,False,False,False,1.0,500,700,0.2,1460,1304,156,0.8931506849,54.2317979627,79178.4250255477,58916.4250255477,60.7196510932,0.9292794433,0.8552636319,25042.1416666667,12236.0,0.2,1713.4,89.3138686131,0.0605671564,0.1187939914,0.0080118232,0.0453804589,0.0071748743,0.0,0.0,1576396911.391765,1208893.3369568752,0.0,0.0,0.0,0.0,1395,65,0.0445205479,91,77,0,14,0.0623287671,0.052739726,0.0,14,0.0095890411,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\MDCA\seed4\placement_trace_Alabama_mdca_seed4.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,4,6687377319977448777,4574233998141395180,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,"0.5,0.5",,,0.998,2,True,False,False,1.0,500,700,0.2,1460,1357,103,0.9294520548,55.1316920224,80492.2703527459,58722.2703527459,59.3163377692,0.9315258247,0.8525016039,25520.025,11847.3333333333,0.0666666667,1573.0,86.4768856448,0.0661745435,0.1266100405,0.0080182029,0.042470945,0.0121686763,5.500108884e-19,0.0,2338406475.2825456,1723217.7415494071,564789597.6274519,416204.5671536123,7.851447072e-18,5.347084867e-17,1438,22,0.0150684932,81,63,0,18,0.0554794521,0.0431506849,0.0,18,0.0123287671,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p5_0p5\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,4,6687377319977448777,4574233998141395180,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,"0.6,0.4",,,0.998,2,True,False,False,1.0,500,700,0.2,1460,1357,103,0.9294520548,55.075017435,80409.5254550969,58666.525455097,59.255361426,0.9342557754,0.852026929,25602.1527777778,11375.0,0.0666666667,1254.0,83.0291970803,0.0655186522,0.1246899457,0.0080197874,0.0420619496,0.0119026528,0.0004609908,0.0,2213643405.686439,1631277.380756403,456200666.291859,336183.247083168,0.0063239298,0.0200337226,1438,22,0.0150684932,81,61,0,20,0.0554794521,0.0417808219,0.0,20,0.0136986301,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p6_0p4\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,4,6687377319977448777,4574233998141395180,2d4f39733084265ba5e8a58aee6f46b3fcd445ca2d668a9ba8c41bbad50cd17c,"[12, 13, 11, 10, 16, 13, 11, 10, 14, 11, 13, 7, 7, 13, 10, 10, 24, 20, 12, 11, 13, 14, 13, 8, 10, 6, 21, 16, 17, 15, 10, 11, 12, 8, 12, 8, 8, 15, 12, 14, 9, 9, 10, 15, 16, 13, 9, 10, 16, 15, 8, 10, 14, 5, 12, 10, 15, 17, 9, 15, 7, 9, 11, 14, 7, 17, 5, 12, 9, 17, 9, 19, 15, 1, 10, 12, 9, 22, 16, 12, 14, 17, 24, 12, 7, 10, 9, 15, 12, 11, 15, 11, 19, 11, 12, 8, 13, 10, 8, 8, 16, 7, 13, 14, 13, 6, 14, 11, 15, 10, 17, 18, 9, 11, 7, 11, 13, 16, 19, 13]",True,0.3,identical_active_pool,"0.7,0.3",,,0.998,2,True,False,False,1.0,500,700,0.2,1460,1359,101,0.9308219178,55.0704485434,80402.8548733393,58612.8548733393,59.1632486191,0.9331364378,0.8535168906,25344.3611111111,11568.6666666667,0.5333333333,1573.0,84.4428223844,0.0648188509,0.1222886966,0.0080170523,0.0420577166,0.011219041,0.000813471,0.0,2066033702.31766,1520260.266606078,337666852.26080406,248467.1466231082,0.011359291,0.0355038105,1438,22,0.0150684932,79,62,0,17,0.054109589,0.0424657534,0.0,17,0.0116438356,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p7_0p3\seed4\placement_trace_Alabama_mdca_seed4.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,5,2639595956450010109,10056931585136477576,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",False,,,,,,0.998,2,False,False,False,1.0,500,700,0.2,1478,1306,172,0.8836265223,55.3776228222,81848.1265312181,61031.1265312181,62.6708472674,0.9523648101,0.8569241228,24902.0416666667,8290.8,0.4,859.0,60.5167883212,0.0615088136,0.1271221082,0.0080614506,0.0461266707,0.0073206922,0.0,0.0,1630572314.2823322,1248523.9772452773,0.0,0.0,0.0,0.0,1405,73,0.049391069,99,78,0,21,0.0669824087,0.0527740189,0.0,21,0.0142083897,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\MDCA\seed5\placement_trace_Alabama_mdca_seed5.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,5,2639595956450010109,6041356402655296302,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,"0.5,0.5",,,0.998,2,True,False,False,1.0,500,700,0.2,1478,1356,122,0.9174560217,55.5372660423,82084.0792104929,59951.0792104929,60.5339817187,0.9573806736,0.8546414325,25299.3388888889,7417.8,0.0,1054.0,54.1445255474,0.0664440255,0.1319422916,0.0080642638,0.0428186899,0.0119695719,6.358094156e-19,0.0,2389371063.602398,1762073.0557539808,580297613.424183,427948.0924957102,8.275803778e-18,5.249640387e-17,1453,25,0.0169147497,97,69,0,28,0.0656292287,0.0466847091,0.0,28,0.0189445196,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p5_0p5\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.5,0.5",0p5_0p5
mdca,Alabama,120,12.0,9.0,5,2639595956450010109,6041356402655296302,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,"0.6,0.4",,,0.998,2,True,False,False,1.0,500,700,0.2,1478,1358,120,0.9188092016,55.5567245488,82112.8388831104,59923.8388831104,60.4660080141,0.957311727,0.8574410465,24812.0722222222,7429.8,0.1,427.5333333333,54.2321167883,0.0661101226,0.1287484476,0.0080641457,0.0426174436,0.0118341202,0.0004688365,0.0,2269340366.1335173,1671090.1076093647,464834374.09659845,342293.3535321049,0.0063639436,0.018695389,1453,25,0.0169147497,95,66,0,29,0.0642760487,0.0446549391,0.0,29,0.0196211096,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p6_0p4\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.6,0.4",0p6_0p4
mdca,Alabama,120,12.0,9.0,5,2639595956450010109,6041356402655296302,f7b8531c5296c4425e1b2df922ec4bd071e2d1077aad600e2fa3efaba8a681ed,"[4, 14, 14, 20, 12, 15, 14, 10, 9, 7, 18, 8, 15, 16, 14, 9, 9, 2, 9, 8, 16, 6, 20, 20, 17, 9, 13, 15, 12, 15, 15, 12, 9, 12, 7, 11, 10, 7, 16, 15, 11, 9, 12, 10, 17, 8, 17, 12, 9, 12, 11, 8, 14, 12, 13, 9, 8, 11, 5, 19, 17, 21, 8, 9, 14, 12, 8, 11, 26, 6, 18, 10, 9, 8, 8, 9, 16, 15, 15, 13, 13, 8, 20, 10, 11, 13, 9, 9, 13, 13, 12, 13, 10, 12, 10, 19, 17, 11, 7, 17, 6, 9, 19, 7, 19, 15, 11, 9, 11, 13, 14, 8, 16, 9, 14, 21, 9, 19, 21, 17]",True,0.3,identical_active_pool,"0.7,0.3",,,0.998,2,True,False,False,1.0,500,700,0.2,1478,1355,123,0.9167794317,55.5607879386,82118.844573312,59979.844573312,60.6043133382,0.9615174682,0.8560106285,25061.0333333333,6697.8,0.0,459.1333333333,48.8890510949,0.065390104,0.1303655067,0.00806699,0.0424343111,0.0113130938,0.0008251636,0.0,2120236912.462448,1564750.4889021756,352025115.53770286,259797.1332381571,0.0114686767,0.0339509405,1453,25,0.0169147497,98,70,0,28,0.0663058187,0.0473612991,0.0,28,0.0189445196,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p998\DMDCA_share0p7_0p3\seed5\placement_trace_Alabama_mdca_seed5.json,DMDCA,"0.7,0.3",0p7_0p3
mdca,Alabama,120,12.0,9.0,1,7107730351518388438,14880128096359974019,b56db0d21b7c94cf1cbfdd4fe281852f506f1185a6b9dd5f9c177f64d601d89e,"[7, 9, 8, 11, 13, 10, 13, 10, 17, 8, 10, 15, 15, 7, 16, 13, 4, 15, 9, 11, 10, 6, 8, 15, 9, 16, 14, 15, 18, 9, 16, 7, 12, 10, 12, 7, 10, 12, 12, 16, 5, 11, 10, 11, 10, 12, 9, 13, 8, 12, 9, 13, 18, 17, 15, 16, 9, 8, 12, 15, 7, 16, 12, 14, 12, 14, 9, 8, 8, 8, 16, 13, 9, 14, 8, 14, 10, 14, 12, 9, 15, 11, 15, 11, 17, 9, 7, 9, 11, 9, 5, 16, 13, 11, 5, 16, 12, 14, 12, 20, 5, 13, 8, 10, 17, 15, 13, 12, 12, 10, 12, 14, 10, 8, 17, 8, 12, 6, 21, 14]",False,,,,,,0.999,2,False,False,False,1.0,500,700,0.2,1390,898,492,0.6460431655,34.2476122444,47604.1810197264,34023.1810197264,53.0113374384,0.8022430152,0.5873586258,72792.1666666667,34885.4,0.0,1723.8,254.6379562044,0.0557330809,0.1170457023,0.0080758249,0.041195125,0.0064621311,0.0,0.0,945958466.6338863,1053405.8648484258,0.0,0.0,0.0,0.0,907,483,0.3474820144,9,0,0,9,0.0064748201,0.0,0.0,9,0.0064748201,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p999\MDCA\seed1\placement_trace_Alabama_mdca_seed1.json,MDCA,none,none
mdca,Alabama,120,12.0,9.0,1,7107730351518388438,1274429512653363058,b56db0d21b7c94cf1cbfdd4fe281852f506f1185a6b9dd5f9c177f64d601d89e,"[7, 9, 8, 11, 13, 10, 13, 10, 17, 8, 10, 15, 15, 7, 16, 13, 4, 15, 9, 11, 10, 6, 8, 15, 9, 16, 14, 15, 18, 9, 16, 7, 12, 10, 12, 7, 10, 12, 12, 16, 5, 11, 10, 11, 10, 12, 9, 13, 8, 12, 9, 13, 18, 17, 15, 16, 9, 8, 12, 15, 7, 16, 12, 14, 12, 14, 9, 8, 8, 8, 16, 13, 9, 14, 8, 14, 10, 14, 12, 9, 15, 11, 15, 11, 17, 9, 7, 9, 11, 9, 5, 16, 13, 11, 5, 16, 12, 14, 12, 20, 5, 13, 8, 10, 17, 15, 13, 12, 12, 10, 12, 14, 10, 8, 17, 8, 12, 6, 21, 14]",True,0.3,identical_active_pool,"0.5,0.5",,,0.999,2,True,False,False,1.0,500,700,0.2,1390,1087,303,0.7820143885,46.4986982385,64633.1905515143,46482.1905515143,59.4601569011,0.9055240561,0.7250526187,48502.2027777778,16666.0666666667,0.0,1562.6,121.6501216545,0.0655270894,0.1311450435,0.0080785263,0.0405922818,0.0128583075,6.483269661e-19,0.0,1873898050.9540694,1723917.2501877362,498428923.3933779,458536.2680711848,8.542996055e-18,4.925495382e-17,1108,282,0.2028776978,21,5,0,16,0.0151079137,0.0035971223,0.0,16,0.0115107914,D:\Study\Code_1\paper_data\workload_sharing_sensitivity\Alabama\R0p999\DMDCA_share0p5_0p5\seed1\placement_trace_Alabama_mdca_seed1.json,DMDCA,"0.5,0.5",0p5_0p5
