region,fixed_reliability,seed,method,share,share_tag,domain_count,domain_failure_prob,total_accepted,expected_target_satisfaction_ratio,expected_reliability,expected_reliability_loss
Arizona,0.999,1,MDCA,none,none,6,0.03,934,0.8998421650738978,0.980281399484192,0.0190962179598683
Arizona,0.999,1,MDCA,none,none,6,0.05,934,0.8378927373695126,0.9666339717492528,0.0327436456948075
Arizona,0.999,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1117,1.0,0.9993748749259368,-8.881784197001252e-16
Arizona,0.999,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1117,0.965170884493974,0.993386975778048,0.0059878991478879
Arizona,0.999,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1117,0.89858311247753,0.9808526691984828,0.0185222057274532
Arizona,0.999,2,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1117,0.8359230865180172,0.9675854211056428,0.0317894538202929
Arizona,0.999,2,MDCA,none,none,6,0.0,894,1.0,0.9993978795389584,-5.551115123125784e-16
Arizona,0.999,2,MDCA,none,none,6,0.01,894,0.9680028033426548,0.9931632785018234,0.0062346010371343
Arizona,0.999,2,MDCA,none,none,6,0.03,894,0.9065966153701978,0.980187357025282,0.0192105225136758
Arizona,0.999,2,MDCA,none,none,6,0.05,894,0.848512068180229,0.9665471654329072,0.0328507141060506
Arizona,0.999,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1165,1.0,0.9993686394385732,7.771561172376097e-16
Arizona,0.999,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1165,0.964711061491558,0.9937881681465922,0.0055804712919818
Arizona,0.999,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1165,0.8972900940636781,0.982041882444496,0.0173267569940779
Arizona,0.999,3,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1165,0.8339060030177039,0.9695255969752132,0.0298430424633606
Arizona,0.999,3,MDCA,none,none,6,0.0,967,1.0,0.9993761348769676,5.551115123125784e-16
Arizona,0.999,3,MDCA,none,none,6,0.01,967,0.9671431267087164,0.9931501659933912,0.0062259688835768
Arizona,0.999,3,MDCA,none,none,6,0.03,967,0.9041429932110036,0.9801724751870662,0.019203659689902
Arizona,0.999,3,MDCA,none,none,6,0.05,967,0.8446252567379775,0.9665059004251018,0.0328702344518664
Arizona,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1136,1.0,0.9993788080112932,9.992007221626409e-16
Arizona,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1136,0.965511431917138,0.993434350853836,0.0059444571574582
Arizona,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1136,0.8995789676546658,0.9810137577813764,0.0183650502299178
Arizona,0.999,4,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1136,0.8375396185766946,0.9678931834725578,0.0314856245387363
Arizona,0.999,4,MDCA,none,none,6,0.0,928,1.0,0.9993962746071552,-3.3306690738754696e-16
Arizona,0.999,4,MDCA,none,none,6,0.01,928,0.9673358874626448,0.993009396526504,0.0063868780806508
Arizona,0.999,4,MDCA,none,none,6,0.03,928,0.9047098892162564,0.9797220753496104,0.0196741992575445
Arizona,0.999,4,MDCA,none,none,6,0.05,928,0.8455497220837818,0.9657616510963236,0.0336346235108314
Arizona,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1087,1.0,0.9993633959871608,0.0
Arizona,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1087,0.9643283065881884,0.99387164723928,0.0054917487478809
Arizona,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1087,0.8961879638457856,0.9823086704130056,0.0170547255741552
Arizona,0.999,5,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1087,0.8321436453685603,0.9699831442072554,0.0293802517799054
Arizona,0.999,5,MDCA,none,none,6,0.0,885,1.0,0.9993820464509444,3.3306690738754696e-16
Arizona,0.999,5,MDCA,none,none,6,0.01,885,0.9660702172889688,0.9932737876639196,0.0061082587870252
Arizona,0.999,5,MDCA,none,none,6,0.03,885,0.901136854257403,0.9805368511691244,0.0188451952818202
Arizona,0.999,5,MDCA,none,none,6,0.05,885,0.8399501020127114,0.9671146298990796,0.0322674165518651
