region,fixed_reliability,method,share,share_tag,domain_count,domain_failure_prob,total_accepted_mean,total_accepted_std,total_accepted_count,expected_target_satisfaction_ratio_mean,expected_target_satisfaction_ratio_std,expected_target_satisfaction_ratio_count,expected_reliability_mean,expected_reliability_std,expected_reliability_count,expected_reliability_loss_mean,expected_reliability_loss_std,expected_reliability_loss_count,total_accepted_ci95,expected_target_satisfaction_ratio_ci95,expected_reliability_ci95,expected_reliability_loss_ci95
Arizona,0.9,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1443.6,36.71920478441763,5,1.0,0.0,5,0.9327012445894043,0.0007335177314666481,5,-2.886579864025407e-16,5.584322488853785e-16,5,32.1858020872558,0.0,0.0006429566400222817,4.894874479796287e-16
Arizona,0.9,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1443.6,36.71920478441763,5,0.9738763040423984,0.00020557652417986898,5,0.9176728489737748,0.0007956903484277837,5,0.015028395615629239,0.00012488943205990114,5,32.1858020872558,0.00018019576839654314,0.0006974533415849765,0.00010947041382485398
Arizona,0.9,DMDCA,"0.5,0.5",0p5_0p5,6,0.03,1443.6,36.71920478441763,5,0.9232512907752763,0.0005703343354210866,5,0.8878218324241294,0.0009454829056811091,5,0.04487941216527466,0.0003634563514543223,5,32.1858020872558,0.0004999200868102324,0.0008287523070774908,0.0003185835386127204
Arizona,0.9,DMDCA,"0.5,0.5",0p5_0p5,6,0.05,1443.6,36.71920478441763,5,0.8747313039298307,0.0008780710070807723,5,0.8582606019500766,0.0011102206679527962,5,0.07444064263932752,0.0005872578210964343,5,32.1858020872558,0.0007696631726745029,0.0009731513223585224,0.0005147541760496915
Arizona,0.9,MDCA,none,none,6,0.0,1448.6,38.29229687548134,5,1.0,0.0,5,0.9330078472920542,0.0004036534150423756,5,-8.437694987151189e-16,6.642808659430163e-16,5,33.56467810064621,0.0,0.0003538178183507977,5.822678515811955e-16
Arizona,0.9,MDCA,none,none,6,0.01,1448.6,38.29229687548134,5,0.9742640824409955,0.0003426040848084458,5,0.917039505171638,0.0002718683123284322,5,0.01596834212041546,0.00020141342201769868,5,33.56467810064621,0.0003003057210163027,0.0002383030826994053,0.0001765466484592713
Arizona,0.9,MDCA,none,none,6,0.03,1448.6,38.29229687548134,5,0.9243779581777268,0.0009725233132020681,5,0.8854309005960509,0.00036156953251478255,5,0.0475769466960025,0.0005884888936686705,5,33.56467810064621,0.0008524542693050814,0.0003169296688919827,0.0005158332587367432
Arizona,0.9,MDCA,none,none,6,0.05,1448.6,38.29229687548134,5,0.8765482883576017,0.0015328520304389345,5,0.8542697743731595,0.0006787627350976287,5,0.07873807291889387,0.000954824083163924,5,33.56467810064621,0.0013436040450879212,0.0005949617695786047,0.000836940210151312
Arizona,0.95,DMDCA,"0.5,0.5",0p5_0p5,6,0.0,1395.8,26.966646065093048,5,1.0,0.0,5,0.9755684264817985,0.00022855728124552253,5,-2.2204460492503126e-16,1.434724337481273e-15,5,23.63730746087633,0.0,0.0002003392901060788,1.2575913298519384e-15
Arizona,0.95,DMDCA,"0.5,0.5",0p5_0p5,6,0.01,1395.8,26.966646065093048,5,0.970996977224217,0.00029406623033722835,5,0.9634452664474228,0.00036448775162591367,5,0.0121231600343755,0.00015794370817512096,5,23.63730746087633,0.00025776041572109524,0.0003194876007238551,0.00013844376429440012
