section,experiment,region,x_name,x_value,method,algo,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,final_utilization_mean,final_utilization_std,final_utilization_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,p95_e2e_delay_accepted_ci95,qos_rejection_ratio_ci95,avg_e2e_delay_accepted_ci95,final_utilization_ci95,total_arrivals_ci95,total_accepted_ci95
split_enabled,length,Alabama,fixed_sfc_len,6.0,DMDCA,mdca,0.53914403256,0.009459570498690556,5,80.28340462166,2.7611448493578497,5,0.20160574948,0.0019778346495097927,5,0.06453827068,0.004455899980777863,5,0.13926135794,0.0006452599775905147,5,0.97032685042,0.008880749710383194,5,2403.4,63.057909892415545,5,1295.4,20.61067684478121,5,0.008291679127825278,2.4202501709239264,0.00173364850802688,0.003905768541120048,0.0005655953078365337,0.007784320337082728,55.27269503109106,18.066054798986972
split_enabled,length,Alabama,fixed_sfc_len,6.0,MDCA,mdca,0.48987323568,0.008662593493863176,5,84.22669435803999,3.301663445322915,5,0.1951018353,0.0024069131112823363,5,0.048884763799999995,0.00283788919961058,5,0.13327297232,0.0010400275027609796,5,0.96894543064,0.00332966120909689,5,2403.4,63.057909892415545,5,1177.0,17.535677916750174,5,0.007593097982180383,2.8940356098067332,0.002109752362443025,0.0024875195598731566,0.0009116243003000169,0.002918576731789236,55.27269503109106,15.37069939853095
split_enabled,length,Arizona,fixed_sfc_len,1.0,DMDCA,mdca,1.0,0.0,5,7.04422751166,0.273288726838756,5,0.055717644919999997,0.0019493361604710434,5,0.0,0.0,5,0.02557558756,0.0003073943868795798,5,0.13960744476,0.011560581574764252,5,2385.4,52.132523437869374,5,2385.4,52.132523437869374,5,0.0,0.2395481309127652,0.0017086684809981831,0.0,0.00026944306002612704,0.01013329653415694,45.69617156830536,45.69617156830536
split_enabled,length,Arizona,fixed_sfc_len,1.0,MDCA,mdca,1.0,0.0,5,7.40946137536,0.34185065809359855,5,0.05365470322,0.0010561544336763038,5,0.0,0.0,5,0.02409591778,0.0003150819133887439,5,0.14917434344,0.012406213165700406,5,2385.4,52.132523437869374,5,2385.4,52.132523437869374,5,0.0,0.2996453133829274,0.0009257601785076992,0.0,0.00027618147411262954,0.010874525304888716,45.69617156830536,45.69617156830536
split_enabled,length,Arizona,fixed_sfc_len,2.0,DMDCA,mdca,0.9987395326799999,0.0006736396173308383,5,17.31579110106,0.26350036862957776,5,0.08829030355999999,0.0017329124677537928,5,0.00126046732,0.0006736396173308522,5,0.04789757418,0.0004819576006664245,5,0.31256546794,0.01784372273093174,5,2388.0,26.019223662515376,5,2385.0,27.156951228000494,5,0.0005904711588619703,0.23096825664997966,0.001518964750166122,0.0005904711588619825,0.00042245446328622666,0.015640712583224452,22.80685510981293,23.804117290922555
split_enabled,length,Arizona,fixed_sfc_len,2.0,MDCA,mdca,0.99915995886,0.0005988525095301677,5,18.534044102979998,0.25699317941416727,5,0.08353044952,0.0009991619725741622,5,0.00084004114,0.0005988525095301872,5,0.04430250314,0.0003926456821107204,5,0.33966217315999997,0.017070788413073877,5,2388.0,26.019223662515376,5,2386.0,26.72077843177482,5,0.0005249173685638719,0.22526445381816002,0.000875804083753774,0.000524917368563889,0.0003441691150183668,0.014963205781890388,22.80685510981293,23.421794978182216
split_enabled,length,Arizona,fixed_sfc_len,3.0,DMDCA,mdca,0.9933618255000001,0.0015767592584240626,5,31.486224656119997,0.6587953930790096,5,0.11779183054,0.0019613554265641925,5,0.006638174500000001,0.0015767592584240684,5,0.07013784358,0.000398220922625888,5,0.46171194438,0.02959361650913445,5,2409.0,56.625965775428504,5,2393.0,55.89275444992847,5,0.0013820904273074378,0.5774596226178371,0.0017192038322395673,0.001382090427307443,0.0003490560287972345,0.025939948580077983,49.63484743605041,48.99215937269961
split_enabled,length,Arizona,fixed_sfc_len,3.0,MDCA,mdca,0.99500709378,0.0006329419754919336,5,34.30448519436,0.7012611437844578,5,0.11093030129999999,0.0015396361229957716,5,0.00499290622,0.0006329419754919578,5,0.06495500700000001,0.00023293795674430304,5,0.50707427588,0.035579566710148544,5,2409.0,56.625965775428504,5,2397.0,57.805709060610944,5,0.0005547981029410839,0.6146824942926702,0.0013495505644000466,0.0005547981029411052,0.00020417912148150554,0.03118686527136123,49.63484743605041,50.66893801926381
split_enabled,length,Arizona,fixed_sfc_len,4.0,DMDCA,mdca,0.9812351898399999,0.003422560515501708,5,47.0783370732,1.114936648164415,5,0.14265057472,0.002063942948119281,5,0.01876481016,0.00342256051550172,5,0.09132284294000001,0.0004409054985004199,5,0.6006039572599999,0.04851740304065737,5,2364.8,49.91192242340503,5,2320.4,48.17987131572687,5,0.003000006564149268,0.9772850612733479,0.0018091257596010053,0.0030000065641492784,0.00038647070918974516,0.042527378825940626,43.749728959160436,42.23151922438974
split_enabled,length,Arizona,fixed_sfc_len,4.0,MDCA,mdca,0.985968557,0.0023094204304815644,5,51.799562116000004,1.4818830533570413,5,0.1357641212,0.001854072367532097,5,0.014031443,0.0023094204304815297,5,0.08471782446000001,0.0007110002846651046,5,0.6586848598,0.05884014096041765,5,2364.8,49.91192242340503,5,2331.6,48.39731397505444,5,0.002024296259903973,1.2989277668684265,0.0016251660848102512,0.0020242962599039426,0.000623219227664887,0.05157565755732014,43.749728959160436,42.42211611883594
split_enabled,length,Arizona,fixed_sfc_len,5.0,DMDCA,mdca,0.94821620634,0.001996723912253167,5,66.34812687316,1.516959764515702,5,0.16948466834,0.0011114874670312331,5,0.05178379366,0.0019967239122531447,5,0.11228159834,0.0006426579467751294,5,0.8101939752,0.06487945066068085,5,2409.0,37.54330832518626,5,2284.2,31.4356485538314,5,0.0017502056768381833,1.3296738598149598,0.0009742617207089903,0.0017502056768381638,0.0005633145272656954,0.05686934591188939,32.9081606900173,27.554560856598705
split_enabled,length,Arizona,fixed_sfc_len,5.0,MDCA,mdca,0.9568995678000001,0.0035766875272385773,5,73.62531445424,1.9566705292181608,5,0.16047965994,0.001062776411026951,5,0.03751432768,0.0014906831709077064,5,0.10447215175999999,0.0007263244548448058,5,0.8976712533200001,0.06972696907745882,5,2409.0,37.54330832518626,5,2305.2,39.09859332508016,5,0.003135104846510987,1.7150973386576998,0.0009315645975762916,0.0013066414100013108,0.0006366514550633571,0.061118383147111696,32.9081606900173,34.271428099803515
split_enabled,length,Arizona,fixed_sfc_len,6.0,DMDCA,mdca,0.8856479691600001,0.008521902954336396,5,85.70675519938001,3.12325100588084,5,0.19626955264,0.0015559336203561228,5,0.0924485056,0.006505469017125443,5,0.13349187346,0.0008487823170256304,5,0.8782427940399999,0.03167948079425507,5,2414.0,54.115616969595756,5,2137.6,28.849610049357683,5,0.007469777286992566,2.7376502114981083,0.001363835950688707,0.005702295011542004,0.0007439905039158819,0.027768289238758515,47.43442968983605,25.287798164332134
split_enabled,length,Arizona,fixed_sfc_len,6.0,MDCA,mdca,0.86316923236,0.011645032386870296,5,92.23607758066001,3.10756071998214,5,0.18541226256,0.002096102852513125,5,0.07017284536,0.0060922683399445236,5,0.12546080574000001,0.0007954669826899617,5,0.9356989786,0.02761825263924664,5,2414.0,54.115616969595756,5,2083.2,20.583974348992932,5,0.010207320934753615,2.7238970695225952,0.0018373151586918207,0.005340108648952014,0.0006972575528833498,0.02420846580587844,47.43442968983605,18.042649029452388
