section,experiment,region,x_name,x_value,method,algo,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,total_cost_resource_mean,total_cost_resource_std,total_cost_resource_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,final_utilization_mean,final_utilization_std,final_utilization_count,avg_utilization_over_time_mean,avg_utilization_over_time_std,avg_utilization_over_time_count,avg_transmitted_bits_per_accepted_mean,avg_transmitted_bits_per_accepted_std,avg_transmitted_bits_per_accepted_count,avg_split_transmitted_bits_per_accepted_mean,avg_split_transmitted_bits_per_accepted_std,avg_split_transmitted_bits_per_accepted_count,avg_split_overhead_ratio_accepted_mean,avg_split_overhead_ratio_accepted_std,avg_split_overhead_ratio_accepted_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,total_cost_resource_ci95,p95_e2e_delay_accepted_ci95,qos_rejection_ratio_ci95,avg_e2e_delay_accepted_ci95,final_utilization_ci95,avg_utilization_over_time_ci95,avg_transmitted_bits_per_accepted_ci95,avg_split_transmitted_bits_per_accepted_ci95,avg_split_overhead_ratio_accepted_ci95,total_arrivals_ci95,total_accepted_ci95
split_enabled,length,Alabama,fixed_sfc_len,4.0,MDCA,mdca,0.71942561616,0.01429660023977344,5,55.32927680362,0.9024451191128394,5,71708.7958918217,2164.458893415047,5,0.13976677924,0.0016595241356451408,5,0.01474736838,0.0008358978768015042,5,0.08854531773999999,0.000550750852880018,5,0.9606277933799999,0.006760808726865271,5,0.9384697938800001,0.0012753251066809177,5,1902351.4226084393,14935.938445937534,5,0.0,0.0,5,0.0,0.0,5,2428.0,26.532998322843202,5,1746.8,41.61369966729707,5,0.012531522633443096,0.7910280238612878,1897.2318703105664,0.0014546370408208137,0.0007326967941121558,0.0004827544075166368,0.005926110135288665,0.0011178717437246755,13091.927279764606,0.0,0.0,23.257198455532,36.476016010523956
split_enabled,length,Alabama,fixed_sfc_len,4.0,PVFP-FDRL,pvfp_fdrl,0.76943744608,0.02146324607692173,5,54.33014661096,1.9176796668136002,5,73831.0503615521,4961.023008679537,5,0.14512774099999998,0.0022593784173980326,5,0.0191138617,0.0030001713974186664,5,0.09370909744,0.0003557316309106778,5,0.9526880610599999,0.007315894688809892,5,0.9249741897,0.005074026581006795,5,2685334.77624398,14981.661500948163,5,540481.3786755259,6976.36177388812,5,8.271691385199999e-18,3.392839456604964e-19,5,2409.6,45.6760331027115,5,1853.6,43.00930131959831,5,0.018813364680354647,1.6809203408732283,4348.528396656406,0.0019804325014535747,0.0026297661780012404,0.0003118125225175512,0.006412664433440167,0.004447580395070638,13132.005304548555,6115.050711521582,2.9739549073911616e-19,40.036808264395866,37.699314794834144
split_enabled,length,Alabama,fixed_sfc_len,5.0,DMDCA,mdca,0.64073938246,0.011618400683177512,5,66.01199500816,1.781306434505622,5,73708.68505935275,3709.1221428181716,5,0.17137884168,0.0025599862015293637,5,0.0393810153,0.0023792511853467984,5,0.11613867712,0.001320568267733722,5,0.96604240528,0.010758883809406697,5,0.94823665564,0.004342686564173614,5,3298461.082690574,23067.11368824175,5,606420.5720461222,8728.104263604859,5,9.27403985e-18,5.840486468632373e-19,5,2420.8,50.24639290536192,5,1551.0,37.762415176998395,5,0.010183977217226647,1.5613839323144403,3251.188905290917,0.002243926841887804,0.0020855056153050978,0.0011575291229080438,0.009430577459463263,0.0038065326060871436,20219.21662663678,7650.520703665473,5.119412108087634e-19,44.04290526293654,33.10021631349255
split_enabled,length,Alabama,fixed_sfc_len,5.0,MDCA,mdca,0.59642163918,0.012930744086837278,5,69.292612206,1.9126514412576494,5,73984.79623978455,4145.343762878222,5,0.167266716,0.002993163866256068,5,0.030289567380000004,0.0023739289695019128,5,0.11077179058,0.0014496311302087557,5,0.9642955002400001,0.008437636466272339,5,0.9501637682,0.004329605547375204,5,2531683.9015644444,24952.282161316907,5,0.0,0.0,5,0.0,0.0,5,2420.8,50.24639290536192,5,1443.8,42.25754370523684,5,0.011334296928906066,1.6765129068466995,3633.5540140089856,0.002623623806115905,0.0020808404874284223,0.0012706577097830777,0.007395914453542296,0.003795066589318927,21871.639649732308,0.0,0.0,44.04290526293654,37.04037019253454
split_enabled,length,Alabama,fixed_sfc_len,5.0,PVFP-FDRL,pvfp_fdrl,0.6186248972999999,0.01632598368467524,5,66.92551180897999,1.871383551024826,5,72545.96649305141,4254.2354832118635,5,0.17392660882,0.001985004183536788,5,0.039055455579999995,0.002756912884053692,5,0.11763307204,0.0006387425370539096,5,0.96079397568,0.007464444639018564,5,0.9382722938000001,0.0031440991021390655,5,3532347.05709179,13284.475154095608,5,661921.4074451317,5428.906100067908,5,8.6065275556e-18,5.890465459354168e-19,5,2421.0,41.67133307202924,5,1497.4,34.31909089705029,5,0.01431035565284664,1.640340006170051,3729.0018152393295,0.0017399328816838128,0.002416540689781308,0.0005598825193255021,0.0065428742058347205,0.0027559243735885697,11644.355880066189,4758.646008620325,5.163220625002333e-19,36.52653391714027,30.08200950734508
split_enabled,length,Alabama,fixed_sfc_len,6.0,DMDCA,mdca,0.53914403256,0.009459570498690556,5,80.28340462166,2.7611448493578497,5,74830.64713879186,3573.556326967935,5,0.20160574948,0.0019778346495097927,5,0.06453827068,0.004455899980777863,5,0.13926135794,0.0006452599775905147,5,0.97032685042,0.008880749710383194,5,0.9532454622,0.003342763097435747,5,4055131.6253351457,34376.1634825294,5,697683.4823461752,12030.135814943624,5,9.010133142e-18,3.014606014814977e-19,5,2403.4,63.057909892415545,5,1295.4,20.61067684478121,5,0.008291679127825278,2.4202501709239264,3132.3602284617086,0.00173364850802688,0.003905768541120048,0.0005655953078365337,0.007784320337082728,0.0029300610432692804,30132.035834212005,10544.878972621358,2.6424186780063624e-19,55.27269503109106,18.066054798986972
split_enabled,length,Alabama,fixed_sfc_len,6.0,MDCA,mdca,0.48987323568,0.008662593493863176,5,84.22669435803999,3.301663445322915,5,73124.65779773917,4349.086092367413,5,0.1951018353,0.0024069131112823363,5,0.048884763799999995,0.00283788919961058,5,0.13327297232,0.0010400275027609796,5,0.96894543064,0.00332966120909689,5,0.9547018649,0.003284905571568357,5,3170085.9767688094,30573.68802521554,5,0.0,0.0,5,0.0,0.0,5,2403.4,63.057909892415545,5,1177.0,17.535677916750174,5,0.007593097982180383,2.8940356098067332,3812.1420398727255,0.002109752362443025,0.0024875195598731566,0.0009116243003000169,0.002918576731789236,0.0028793466858163014,26799.019140923272,0.0,0.0,55.27269503109106,15.37069939853095
split_enabled,length,Alabama,fixed_sfc_len,6.0,PVFP-FDRL,pvfp_fdrl,0.5236670650399999,0.011319701150209797,5,79.05877834794,2.425124818408602,5,71745.94012330381,3940.874765042725,5,0.20192420832,0.002206772728050085,5,0.0659162891,0.0022326611692657077,5,0.14130583316,0.0011139081980376248,5,0.94720227764,0.015220215217126116,5,0.9466405231599999,0.0023348594399548533,5,4361603.527786989,39379.25785957373,5,775011.2300863178,13127.241797941557,5,9.0576066726e-18,2.4852424673893393e-19,5,2423.8,36.704223190254226,5,1269.0,16.896745248715803,5,0.009922155532685852,2.1257156275703193,3454.3290352560257,0.0019343215816785577,0.0019570138009192962,0.0009763835849905193,0.013341106856206921,0.0020465945348532868,34517.44141117989,11506.53476677136,2.1784110702795314e-19,32.1726701409752,14.810650222053049
split_enabled,length,Arizona,fixed_sfc_len,1.0,DMDCA,mdca,1.0,0.0,5,7.04422751166,0.273288726838756,5,9653.23696110558,530.4554539672985,5,0.055717644919999997,0.0019493361604710434,5,0.0,0.0,5,0.02557558756,0.0003073943868795798,5,0.13960744476,0.011560581574764252,5,0.13214767966000002,0.003308726187534281,5,110728.9388999788,11020.09694058401,5,110728.9388999788,11020.09694058401,5,2.4607984786e-18,5.087888655364385e-19,5,2385.4,52.132523437869374,5,2385.4,52.132523437869374,5,0.0,0.2395481309127652,464.9647060097048,0.0017086684809981831,0.0,0.00026944306002612704,0.01013329653415694,0.002900226376310065,9659.540864091055,9659.540864091055,4.459731038975148e-19,45.69617156830536,45.69617156830536
split_enabled,length,Arizona,fixed_sfc_len,1.0,MDCA,mdca,1.0,0.0,5,7.40946137536,0.34185065809359855,5,10524.47865378406,705.6185697783557,5,0.05365470322,0.0010561544336763038,5,0.0,0.0,5,0.02409591778,0.0003150819133887439,5,0.14917434344,0.012406213165700406,5,0.1417359701,0.004283354558368403,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,2385.4,52.132523437869374,5,2385.4,52.132523437869374,5,0.0,0.2996453133829274,618.5019465785481,0.0009257601785076992,0.0,0.00027618147411262954,0.010874525304888716,0.003754525809984173,0.0,0.0,0.0,45.69617156830536,45.69617156830536
