section,experiment,region,x_name,x_value,method,algo,seed,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,fixed_reliability,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
split_enabled,load,Arizona,arrival_rate,35.0,DMDCA,mdca,4,120,35.0,9.0,11706715555328246332,9982702643186365209,00c1f8d7938d0f8b93a5ba4628e1642b1618a026e27b38103a92c669a7e6e0a2,"[29, 40, 37, 36, 37, 31, 27, 25, 38, 36, 38, 32, 31, 44, 38, 48, 35, 49, 38, 28, 39, 39, 35, 43, 29, 35, 37, 32, 35, 25, 32, 27, 34, 39, 38, 33, 39, 32, 40, 37, 39, 38, 28, 46, 40, 43, 24, 36, 30, 33, 34, 42, 31, 40, 39, 30, 34, 35, 34, 32, 42, 38, 45, 38, 33, 32, 43, 44, 38, 35, 41, 41, 35, 31, 34, 39, 40, 37, 26, 32, 34, 40, 33, 35, 32, 25, 28, 31, 43, 41, 29, 27, 32, 48, 37, 28, 40, 31, 36, 47, 40, 29, 38, 35, 33, 27, 34, 32, 36, 37, 38, 30, 27, 38, 34, 26, 33, 38, 43, 34]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4248,4190,58,0.986346516,38.1966619238,162259.4198525136,116751.4198525136,38.7253985328,0.7629944218,0.7677659759,86573.5,88352.2666666667,0.0,2086.4,281.3766454352,0.0701604819,0.1341557876,0.0080792737,0.0444788805,0.0143186791,5.637851297e-19,0.0,7494580008.785936,1788682.5796625146,1601340379.909512,382181.4749187379,6.835802299e-18,4.4661811809999995e-17,4248,0,0.0,58,0,0,58,0.013653484,0.0,0.0,58,0.013653484,"[29,40,37,36,37,31,27,25,38,36,38,32,31,44,38,48,35,49,38,28,39,39,35,43,29,35,37,32,35,25,32,27,34,39,38,33,39,32,40,37,39,38,28,46,40,43,24,36,30,33,34,42,31,40,39,30,34,35,34,32,42,38,45,38,33,32,43,44,38,35,41,41,35,31,34,39,40,37,26,32,34,40,33,35,32,25,28,31,43,41,29,27,32,48,37,28,40,31,36,47,40,29,38,35,33,27,34,32,36,37,38,30,27,38,34,26,33,38,43,34]"
split_enabled,load,Arizona,arrival_rate,35.0,DMDCA,mdca,5,120,35.0,9.0,5428092707759322348,8713146723775295805,a863791fea9285309063c0d3c4f7604d2bd4133febf35c706478346b53b82c10,"[31, 31, 26, 41, 37, 41, 24, 32, 48, 42, 22, 32, 39, 33, 37, 41, 42, 27, 40, 36, 32, 37, 33, 44, 30, 29, 39, 44, 40, 29, 30, 40, 31, 28, 31, 27, 37, 38, 45, 18, 36, 38, 35, 27, 38, 35, 36, 41, 47, 31, 39, 33, 41, 33, 44, 38, 30, 42, 37, 33, 28, 32, 31, 32, 34, 46, 31, 39, 42, 27, 30, 24, 37, 41, 34, 29, 29, 41, 38, 36, 27, 31, 35, 45, 28, 33, 37, 40, 32, 34, 34, 38, 30, 27, 27, 33, 34, 42, 32, 22, 33, 32, 32, 42, 35, 33, 21, 36, 29, 32, 24, 39, 40, 33, 34, 46, 31, 38, 31, 40]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4141,4081,60,0.9855107462,37.9895188026,157314.5973616054,112886.5973616054,38.5480513015,0.7674932823,0.7693457719,87068.05,87767.3333333334,0.1333333333,2147.2,279.5138004246,0.0702379206,0.1359342322,0.0080790621,0.0444622954,0.0143418212,5.042430099e-19,0.0,7249029744.122154,1776287.6118897707,1532963759.372119,375634.3443695464,6.087390218e-18,4.151847764e-17,4141,0,0.0,60,3,0,57,0.0144892538,0.0007244627,0.0,57,0.0137647911,"[31,31,26,41,37,41,24,32,48,42,22,32,39,33,37,41,42,27,40,36,32,37,33,44,30,29,39,44,40,29,30,40,31,28,31,27,37,38,45,18,36,38,35,27,38,35,36,41,47,31,39,33,41,33,44,38,30,42,37,33,28,32,31,32,34,46,31,39,42,27,30,24,37,41,34,29,29,41,38,36,27,31,35,45,28,33,37,40,32,34,34,38,30,27,27,33,34,42,32,22,33,32,32,42,35,33,21,36,29,32,24,39,40,33,34,46,31,38,31,40]"
split_enabled,load,Arizona,arrival_rate,35.0,MDCA,mdca,1,120,35.0,9.0,6190730063433753006,3737587677167370884,f65282c5b610d63585517d2b9052ddb9d482b03d4d847ea8ee0c7fac884471bc,"[26, 27, 34, 30, 24, 33, 22, 34, 37, 32, 29, 37, 33, 31, 44, 39, 26, 38, 30, 37, 35, 48, 33, 34, 48, 38, 40, 28, 38, 37, 36, 30, 26, 47, 42, 26, 25, 32, 31, 37, 30, 27, 32, 39, 31, 36, 27, 41, 31, 45, 30, 26, 40, 34, 29, 33, 39, 34, 34, 35, 35, 36, 40, 48, 39, 34, 36, 29, 26, 46, 29, 36, 42, 28, 36, 42, 40, 39, 34, 31, 35, 23, 28, 35, 35, 31, 36, 32, 21, 33, 35, 37, 44, 40, 35, 39, 35, 29, 39, 52, 35, 43, 32, 33, 36, 30, 37, 33, 34, 40, 32, 38, 37, 43, 34, 24, 37, 29, 32, 34]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4140,4100,40,0.9903381643,41.114013541,170212.0160596807,126749.0160596808,41.5151258682,0.8434072699,0.82372095,66716.05,59265.4,0.0,1622.4,188.7433121019,0.0649786019,0.1279183397,0.0080739178,0.0478900099,0.0090146742,0.0,0.0,5542450909.934343,1351817.2951059374,0.0,0.0,0.0,0.0,4140,0,0.0,40,7,0,33,0.0096618357,0.0016908213,0.0,33,0.0079710145,"[26,27,34,30,24,33,22,34,37,32,29,37,33,31,44,39,26,38,30,37,35,48,33,34,48,38,40,28,38,37,36,30,26,47,42,26,25,32,31,37,30,27,32,39,31,36,27,41,31,45,30,26,40,34,29,33,39,34,34,35,35,36,40,48,39,34,36,29,26,46,29,36,42,28,36,42,40,39,34,31,35,23,28,35,35,31,36,32,21,33,35,37,44,40,35,39,35,29,39,52,35,43,32,33,36,30,37,33,34,40,32,38,37,43,34,24,37,29,32,34]"
split_enabled,load,Arizona,arrival_rate,35.0,MDCA,mdca,2,120,35.0,9.0,14875239469063640568,12017847392608320075,2c4b4f22d1767ee7b90f9cfd55ea3ed66642fabe45c7499b776c2d095049ee62,"[26, 40, 29, 35, 30, 41, 27, 36, 39, 31, 30, 35, 37, 19, 47, 39, 35, 39, 48, 23, 34, 39, 46, 32, 33, 36, 29, 33, 36, 39, 37, 33, 27, 42, 31, 30, 22, 31, 31, 38, 37, 35, 33, 21, 42, 42, 36, 29, 44, 39, 29, 39, 31, 32, 26, 40, 30, 30, 30, 32, 36, 40, 34, 36, 29, 43, 36, 33, 28, 30, 33, 33, 38, 28, 37, 27, 29, 44, 43, 27, 26, 32, 43, 27, 26, 34, 35, 28, 31, 35, 39, 33, 22, 32, 38, 39, 36, 37, 38, 42, 29, 45, 40, 40, 41, 27, 49, 33, 40, 33, 37, 28, 31, 45, 38, 32, 33, 23, 34, 34]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4111,4061,50,0.9878375091,41.2904782111,169745.1559259308,126523.1559259309,41.7988564211,0.8958764009,0.8130104914,70770.8916666667,39408.2,0.0,1653.6,125.5038216561,0.0646634855,0.1283461056,0.0081252623,0.0475790813,0.008959142,0.0,0.0,5503379862.297246,1355178.493547709,0.0,0.0,0.0,0.0,4111,0,0.0,50,11,0,39,0.0121624909,0.002675748,0.0,39,0.0094867429,"[26,40,29,35,30,41,27,36,39,31,30,35,37,19,47,39,35,39,48,23,34,39,46,32,33,36,29,33,36,39,37,33,27,42,31,30,22,31,31,38,37,35,33,21,42,42,36,29,44,39,29,39,31,32,26,40,30,30,30,32,36,40,34,36,29,43,36,33,28,30,33,33,38,28,37,27,29,44,43,27,26,32,43,27,26,34,35,28,31,35,39,33,22,32,38,39,36,37,38,42,29,45,40,40,41,27,49,33,40,33,37,28,31,45,38,32,33,23,34,34]"
split_enabled,load,Arizona,arrival_rate,35.0,MDCA,mdca,3,120,35.0,9.0,8683337603116023004,18185845460186161846,2102c6548a3962a39d3e3614c56ff9c1bd20efc5ac3f399fd0d3138e2ff34bda,"[28, 30, 33, 30, 40, 40, 34, 24, 31, 26, 38, 28, 29, 32, 34, 41, 37, 25, 37, 36, 33, 29, 38, 35, 36, 29, 40, 36, 39, 36, 33, 31, 44, 31, 29, 36, 33, 25, 35, 26, 43, 40, 36, 26, 42, 34, 30, 33, 24, 37, 28, 27, 45, 36, 42, 43, 35, 37, 37, 33, 40, 32, 38, 33, 32, 28, 35, 28, 43, 27, 30, 25, 35, 36, 33, 35, 38, 38, 35, 37, 21, 35, 39, 29, 42, 38, 33, 39, 33, 33, 37, 36, 45, 33, 45, 38, 33, 29, 51, 39, 37, 33, 38, 38, 25, 37, 37, 27, 33, 37, 32, 25, 36, 31, 35, 36, 43, 27, 38, 42]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4128,4058,70,0.9830426357,42.9110139093,177136.6654175262,134362.6654175263,43.651223612,0.9682099721,0.8391063947,60613.1583333334,11976.2,0.0,808.8,38.1407643312,0.0646747138,0.1268709261,0.0080622315,0.0473274151,0.0092850672,0.0,0.0,5525256927.286627,1361571.445856734,0.0,0.0,0.0,0.0,4128,0,0.0,70,21,0,49,0.0169573643,0.0050872093,0.0,49,0.011870155,"[28,30,33,30,40,40,34,24,31,26,38,28,29,32,34,41,37,25,37,36,33,29,38,35,36,29,40,36,39,36,33,31,44,31,29,36,33,25,35,26,43,40,36,26,42,34,30,33,24,37,28,27,45,36,42,43,35,37,37,33,40,32,38,33,32,28,35,28,43,27,30,25,35,36,33,35,38,38,35,37,21,35,39,29,42,38,33,39,33,33,37,36,45,33,45,38,33,29,51,39,37,33,38,38,25,37,37,27,33,37,32,25,36,31,35,36,43,27,38,42]"
split_enabled,load,Arizona,arrival_rate,35.0,MDCA,mdca,4,120,35.0,9.0,11706715555328246332,14420759781778004277,00c1f8d7938d0f8b93a5ba4628e1642b1618a026e27b38103a92c669a7e6e0a2,"[29, 40, 37, 36, 37, 31, 27, 25, 38, 36, 38, 32, 31, 44, 38, 48, 35, 49, 38, 28, 39, 39, 35, 43, 29, 35, 37, 32, 35, 25, 32, 27, 34, 39, 38, 33, 39, 32, 40, 37, 39, 38, 28, 46, 40, 43, 24, 36, 30, 33, 34, 42, 31, 40, 39, 30, 34, 35, 34, 32, 42, 38, 45, 38, 33, 32, 43, 44, 38, 35, 41, 41, 35, 31, 34, 39, 40, 37, 26, 32, 34, 40, 33, 35, 32, 25, 28, 31, 43, 41, 29, 27, 32, 48, 37, 28, 40, 31, 36, 47, 40, 29, 38, 35, 33, 27, 34, 32, 36, 37, 38, 30, 27, 38, 34, 26, 33, 38, 43, 34]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4248,4182,66,0.9844632768,41.9406611685,178163.9286435892,133414.9286435892,42.6025654337,0.8295626226,0.8331815481,62187.5166666667,63536.6,0.0,2272.4,202.3458598726,0.0651535571,0.1270501802,0.008078628,0.0478748759,0.0092000533,0.0,0.0,5710927440.945223,1365597.1881743718,0.0,0.0,0.0,0.0,4248,0,0.0,66,17,0,49,0.0155367232,0.0040018832,0.0,49,0.0115348399,"[29,40,37,36,37,31,27,25,38,36,38,32,31,44,38,48,35,49,38,28,39,39,35,43,29,35,37,32,35,25,32,27,34,39,38,33,39,32,40,37,39,38,28,46,40,43,24,36,30,33,34,42,31,40,39,30,34,35,34,32,42,38,45,38,33,32,43,44,38,35,41,41,35,31,34,39,40,37,26,32,34,40,33,35,32,25,28,31,43,41,29,27,32,48,37,28,40,31,36,47,40,29,38,35,33,27,34,32,36,37,38,30,27,38,34,26,33,38,43,34]"
split_enabled,load,Arizona,arrival_rate,35.0,MDCA,mdca,5,120,35.0,9.0,5428092707759322348,8179750290924396156,a863791fea9285309063c0d3c4f7604d2bd4133febf35c706478346b53b82c10,"[31, 31, 26, 41, 37, 41, 24, 32, 48, 42, 22, 32, 39, 33, 37, 41, 42, 27, 40, 36, 32, 37, 33, 44, 30, 29, 39, 44, 40, 29, 30, 40, 31, 28, 31, 27, 37, 38, 45, 18, 36, 38, 35, 27, 38, 35, 36, 41, 47, 31, 39, 33, 41, 33, 44, 38, 30, 42, 37, 33, 28, 32, 31, 32, 34, 46, 31, 39, 42, 27, 30, 24, 37, 41, 34, 29, 29, 41, 38, 36, 27, 31, 35, 45, 28, 33, 37, 40, 32, 34, 34, 38, 30, 27, 27, 33, 34, 42, 32, 22, 33, 32, 32, 42, 35, 33, 21, 36, 29, 32, 24, 39, 40, 33, 34, 46, 31, 38, 31, 40]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4141,4058,83,0.9799565322,41.0788468092,170107.5046370132,126707.5046370131,41.9190499352,0.8273087795,0.8221940017,67118.7416666667,65188.0,0.0,2147.2,207.6050955414,0.0652152295,0.1288438199,0.0080876544,0.0478496443,0.0092779308,0.0,0.0,5489162783.983294,1352676.88121816,0.0,0.0,0.0,0.0,4141,0,0.0,83,38,0,45,0.0200434678,0.0091765274,0.0,45,0.0108669404,"[31,31,26,41,37,41,24,32,48,42,22,32,39,33,37,41,42,27,40,36,32,37,33,44,30,29,39,44,40,29,30,40,31,28,31,27,37,38,45,18,36,38,35,27,38,35,36,41,47,31,39,33,41,33,44,38,30,42,37,33,28,32,31,32,34,46,31,39,42,27,30,24,37,41,34,29,29,41,38,36,27,31,35,45,28,33,37,40,32,34,34,38,30,27,27,33,34,42,32,22,33,32,32,42,35,33,21,36,29,32,24,39,40,33,34,46,31,38,31,40]"
split_enabled,load,Arizona,arrival_rate,40.0,DMDCA,mdca,1,120,40.0,9.0,7651086222190499405,9475761514817476165,ed51a0f717147a0534bd80565f90fa4134f0bb916b502b4d737c1a0c93cf8013,"[29, 40, 26, 45, 43, 41, 37, 48, 34, 43, 46, 43, 39, 33, 41, 34, 29, 39, 35, 46, 45, 44, 35, 46, 44, 42, 35, 40, 45, 39, 40, 46, 47, 41, 39, 38, 50, 47, 34, 41, 50, 39, 32, 43, 34, 47, 33, 39, 48, 43, 43, 47, 46, 45, 37, 40, 43, 41, 40, 45, 36, 42, 39, 40, 37, 47, 30, 52, 54, 44, 35, 39, 31, 35, 33, 48, 48, 36, 37, 52, 40, 43, 29, 39, 47, 46, 38, 34, 32, 43, 39, 34, 36, 33, 34, 46, 43, 43, 55, 38, 38, 27, 40, 40, 41, 39, 41, 37, 41, 47, 36, 40, 38, 32, 40, 50, 32, 44, 30, 43]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4827,4690,137,0.9716179822,38.814914152,187359.5906117713,137952.5906117713,39.9487400025,0.9553817339,0.871519174,48169.8,16728.2,0.0,1058.4,53.274522293,0.0684504611,0.1321880074,0.0080831561,0.0432953768,0.0139245606,5.05344552e-19,0.0,8214554708.422031,1751504.2022221815,1780346098.230708,379604.7117762704,6.1730675329999995e-18,4.05689198e-17,4827,0,0.0,137,55,0,82,0.0283820178,0.0113942407,0.0,82,0.0169877771,"[29,40,26,45,43,41,37,48,34,43,46,43,39,33,41,34,29,39,35,46,45,44,35,46,44,42,35,40,45,39,40,46,47,41,39,38,50,47,34,41,50,39,32,43,34,47,33,39,48,43,43,47,46,45,37,40,43,41,40,45,36,42,39,40,37,47,30,52,54,44,35,39,31,35,33,48,48,36,37,52,40,43,29,39,47,46,38,34,32,43,39,34,36,33,34,46,43,43,55,38,38,27,40,40,41,39,41,37,41,47,36,40,38,32,40,50,32,44,30,43]"
split_enabled,load,Arizona,arrival_rate,40.0,DMDCA,mdca,2,120,40.0,9.0,18386744504593220068,4836232127056779440,d26f945ac32a5bef8b1e83259a7235a1b8a6588edfd170abe3d3997f9ea3c146,"[39, 37, 43, 47, 42, 38, 40, 38, 42, 38, 42, 38, 40, 43, 26, 31, 37, 38, 33, 31, 39, 45, 32, 38, 43, 46, 42, 39, 49, 36, 44, 58, 47, 38, 51, 26, 48, 32, 44, 48, 43, 33, 37, 32, 35, 44, 54, 34, 37, 44, 38, 52, 43, 51, 43, 50, 54, 32, 45, 34, 34, 37, 40, 30, 44, 45, 34, 46, 46, 47, 40, 31, 33, 37, 38, 43, 42, 47, 43, 43, 51, 55, 37, 46, 45, 40, 37, 40, 42, 45, 38, 56, 54, 46, 28, 32, 48, 44, 43, 37, 45, 34, 49, 45, 38, 46, 27, 38, 45, 33, 37, 42, 40, 34, 36, 36, 47, 40, 35, 45]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4899,4694,205,0.9581547255,39.0645617832,191377.2881760032,141315.2881760032,40.7706195518,0.9274736744,0.886245248,42592.8277777778,27155.8,0.0666666667,1651.2,86.4834394904,0.0703599958,0.1360833443,0.0080416928,0.0447744596,0.0142438047,5.062997789e-19,0.0,8370100869.27853,1783148.885657974,1792255262.9722624,381818.3346766643,6.315943557e-18,4.249230486e-17,4899,0,0.0,205,137,0,68,0.0418452745,0.0279648908,0.0,68,0.0138803838,"[39,37,43,47,42,38,40,38,42,38,42,38,40,43,26,31,37,38,33,31,39,45,32,38,43,46,42,39,49,36,44,58,47,38,51,26,48,32,44,48,43,33,37,32,35,44,54,34,37,44,38,52,43,51,43,50,54,32,45,34,34,37,40,30,44,45,34,46,46,47,40,31,33,37,38,43,42,47,43,43,51,55,37,46,45,40,37,40,42,45,38,56,54,46,28,32,48,44,43,37,45,34,49,45,38,46,27,38,45,33,37,42,40,34,36,36,47,40,35,45]"
split_enabled,load,Arizona,arrival_rate,40.0,DMDCA,mdca,3,120,40.0,9.0,12934005125915725527,18087234375462464239,017fb662b938f8d39a8d2ad066280f765cb6fc8f94fa439d3084aaeb3f023eb6,"[36, 40, 48, 34, 45, 36, 38, 40, 41, 51, 37, 28, 49, 47, 40, 45, 34, 44, 41, 44, 36, 40, 33, 29, 27, 43, 43, 47, 41, 38, 41, 42, 41, 40, 41, 47, 37, 35, 33, 41, 33, 40, 28, 40, 38, 47, 31, 36, 40, 34, 40, 51, 34, 41, 49, 38, 40, 38, 40, 42, 42, 43, 39, 43, 32, 60, 44, 36, 39, 43, 44, 46, 42, 39, 40, 41, 40, 44, 44, 38, 42, 38, 50, 43, 28, 45, 35, 54, 43, 34, 47, 44, 54, 45, 33, 39, 41, 48, 45, 52, 43, 37, 42, 46, 35, 54, 35, 38, 43, 37, 46, 34, 40, 47, 47, 49, 48, 35, 44, 47]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4919,4750,169,0.9656434235,37.6406819086,185154.5143083522,134397.5143083521,38.9798977491,0.9699011517,0.88667988,42502.5694444445,11289.0666666667,0.1333333333,329.6,35.9524416136,0.0696795821,0.1362680364,0.0080451428,0.0446042024,0.0137858179,5.254386107e-19,0.0,8374441951.790197,1763040.410903199,1772573730.2558422,373173.4168959668,6.3339432849999995e-18,4.217505747e-17,4919,0,0.0,169,109,1,59,0.0343565765,0.0221589754,0.0002032934,59,0.0119943078,"[36,40,48,34,45,36,38,40,41,51,37,28,49,47,40,45,34,44,41,44,36,40,33,29,27,43,43,47,41,38,41,42,41,40,41,47,37,35,33,41,33,40,28,40,38,47,31,36,40,34,40,51,34,41,49,38,40,38,40,42,42,43,39,43,32,60,44,36,39,43,44,46,42,39,40,41,40,44,44,38,42,38,50,43,28,45,35,54,43,34,47,44,54,45,33,39,41,48,45,52,43,37,42,46,35,54,35,38,43,37,46,34,40,47,47,49,48,35,44,47]"
split_enabled,load,Arizona,arrival_rate,40.0,DMDCA,mdca,4,120,40.0,9.0,5543894205965261079,9982702643186365209,24a0e6b6a3aee804a670814237c4a0f8eab34f8e887bf515ab3075056cf6392f,"[35, 36, 38, 31, 36, 43, 35, 41, 37, 39, 51, 28, 43, 42, 54, 28, 27, 34, 42, 35, 49, 42, 32, 39, 50, 41, 34, 45, 40, 50, 36, 56, 34, 36, 34, 40, 46, 38, 29, 36, 49, 41, 28, 43, 34, 36, 36, 35, 52, 32, 32, 44, 46, 47, 41, 32, 41, 37, 47, 37, 33, 37, 40, 43, 43, 43, 34, 43, 37, 48, 36, 43, 39, 32, 38, 38, 39, 37, 35, 39, 29, 30, 32, 43, 38, 50, 32, 37, 40, 41, 35, 37, 44, 41, 44, 36, 45, 38, 52, 40, 37, 44, 41, 41, 38, 28, 41, 43, 49, 33, 52, 42, 33, 33, 45, 48, 60, 43, 39, 48]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4751,4655,96,0.9797937276,39.0596515225,185572.404383354,135587.404383354,39.8651781704,0.9771618724,0.8593326358,52039.6944444445,8448.9333333334,0.0,608.0,26.9074309979,0.0702912683,0.1352534948,0.0080562808,0.0448687714,0.0141047857,4.782135125e-19,0.0,8190798662.375646,1759570.0671054018,1723121271.1742463,370165.6866110089,5.965944147e-18,4.152318619e-17,4751,0,0.0,96,50,0,46,0.0202062724,0.0105241002,0.0,46,0.0096821722,"[35,36,38,31,36,43,35,41,37,39,51,28,43,42,54,28,27,34,42,35,49,42,32,39,50,41,34,45,40,50,36,56,34,36,34,40,46,38,29,36,49,41,28,43,34,36,36,35,52,32,32,44,46,47,41,32,41,37,47,37,33,37,40,43,43,43,34,43,37,48,36,43,39,32,38,38,39,37,35,39,29,30,32,43,38,50,32,37,40,41,35,37,44,41,44,36,45,38,52,40,37,44,41,41,38,28,41,43,49,33,52,42,33,33,45,48,60,43,39,48]"
split_enabled,load,Arizona,arrival_rate,40.0,DMDCA,mdca,5,120,40.0,9.0,10028954054166839077,8713146723775295805,ca9b44e78eda5ebb8dae98ec3334fbd578cfdacba0198df5fdf0abf853bda7e1,"[43, 33, 43, 38, 39, 43, 36, 44, 35, 38, 48, 36, 38, 36, 37, 39, 34, 40, 44, 36, 48, 39, 33, 32, 42, 34, 41, 40, 41, 45, 37, 49, 51, 41, 42, 44, 36, 44, 44, 34, 40, 44, 41, 43, 39, 38, 36, 32, 44, 40, 43, 41, 41, 39, 34, 54, 44, 43, 42, 57, 49, 50, 42, 41, 33, 49, 52, 32, 39, 43, 37, 32, 45, 48, 39, 46, 38, 40, 42, 47, 32, 41, 42, 35, 38, 29, 40, 51, 43, 34, 33, 34, 41, 48, 44, 46, 45, 36, 36, 33, 57, 38, 25, 35, 37, 46, 42, 35, 40, 38, 44, 31, 42, 39, 31, 44, 33, 48, 41, 56]",True,0.3,identical_active_pool,,,,2,True,False,False,1.0,500,700,0.2,4859,4723,136,0.9720107018,39.0972736156,189973.652498047,139360.6524980469,40.2230896672,0.9764996196,0.8696501579,48720.4694444445,8783.6666666667,0.0,612.8,27.9734607219,0.0700842627,0.1362929142,0.0080571132,0.044525864,0.0142072908,5.196273635e-19,0.0,8383044011.184996,1774940.5062851992,1785517250.1989958,378047.2687272911,6.198472715e-18,4.322360917e-17,4859,0,0.0,136,74,1,61,0.0279892982,0.0152294711,0.0002058037,61,0.0125540235,"[43,33,43,38,39,43,36,44,35,38,48,36,38,36,37,39,34,40,44,36,48,39,33,32,42,34,41,40,41,45,37,49,51,41,42,44,36,44,44,34,40,44,41,43,39,38,36,32,44,40,43,41,41,39,34,54,44,43,42,57,49,50,42,41,33,49,52,32,39,43,37,32,45,48,39,46,38,40,42,47,32,41,42,35,38,29,40,51,43,34,33,34,41,48,44,46,45,36,36,33,57,38,25,35,37,46,42,35,40,38,44,31,42,39,31,44,33,48,41,56]"
split_enabled,load,Arizona,arrival_rate,40.0,MDCA,mdca,1,120,40.0,9.0,7651086222190499405,3737587677167370884,ed51a0f717147a0534bd80565f90fa4134f0bb916b502b4d737c1a0c93cf8013,"[29, 40, 26, 45, 43, 41, 37, 48, 34, 43, 46, 43, 39, 33, 41, 34, 29, 39, 35, 46, 45, 44, 35, 46, 44, 42, 35, 40, 45, 39, 40, 46, 47, 41, 39, 38, 50, 47, 34, 41, 50, 39, 32, 43, 34, 47, 33, 39, 48, 43, 43, 47, 46, 45, 37, 40, 43, 41, 40, 45, 36, 42, 39, 40, 37, 47, 30, 52, 54, 44, 35, 39, 31, 35, 33, 48, 48, 36, 37, 52, 40, 43, 29, 39, 47, 46, 38, 34, 32, 43, 39, 34, 36, 33, 34, 46, 43, 43, 55, 38, 38, 27, 40, 40, 41, 39, 41, 37, 41, 47, 36, 40, 38, 32, 40, 50, 32, 44, 30, 43]",False,,,,,,2,False,False,False,1.0,500,700,0.2,4827,4554,273,0.9434431324,39.4895530474,190616.0725597542,144202.0725597542,41.8568450944,0.9600120773,0.8997366848,37590.5416666667,14992.2,0.0,1028.6,47.7458598726,0.0633837584,0.1258070201,0.0080823884,0.0463676739,0.008933696,0.0,0.0,5988848431.213434,1315074.3151544651,0.0,0.0,0.0,0.0,4827,0,0.0,273,209,0,64,0.0565568676,0.0432981148,0.0,64,0.0132587528,"[29,40,26,45,43,41,37,48,34,43,46,43,39,33,41,34,29,39,35,46,45,44,35,46,44,42,35,40,45,39,40,46,47,41,39,38,50,47,34,41,50,39,32,43,34,47,33,39,48,43,43,47,46,45,37,40,43,41,40,45,36,42,39,40,37,47,30,52,54,44,35,39,31,35,33,48,48,36,37,52,40,43,29,39,47,46,38,34,32,43,39,34,36,33,34,46,43,43,55,38,38,27,40,40,41,39,41,37,41,47,36,40,38,32,40,50,32,44,30,43]"
