region,method,base_method,seed,fixed_reliability,split_replica_count,out_dir,cmd,algo,time_slots,arrival_rate,mean_service_time,trace_seed,algo_seed,trace_hash,arrivals_per_slot,diversity,p_split,split_reliability_mode,mechanism,fixed_sfc_len,max_backup_level,explicit_split_replicas,split_enforce_distinct,strict_split_resource_ablation,split_replica_resource_scale,cap_base_min,cap_base_max,cap_scale,total_arrivals,total_accepted,total_rejected,acceptance_ratio,avg_cost_per_arrival,total_cost,total_cost_resource,avg_cost_per_accepted,final_utilization,avg_utilization_over_time,avg_leftover_capacity_sum_over_time,final_leftover_capacity_sum,final_leftover_capacity_min,final_leftover_capacity_max,final_leftover_capacity_avg,avg_e2e_delay_accepted,p95_e2e_delay_accepted,avg_access_delay_accepted,avg_processing_delay_accepted,avg_network_delay_accepted,avg_split_proc_overhead_accepted,avg_split_net_overhead_accepted,total_transmitted_bits_accepted,avg_transmitted_bits_per_accepted,total_split_transmitted_bits_accepted,avg_split_transmitted_bits_per_accepted,avg_split_overhead_ratio_accepted,p95_split_overhead_ratio_accepted,rga_accepted_total,rga_rejected_total,rga_rejection_ratio,mdca_rejected_total,mdca_capacity_rejected_total,mdca_reliability_rejected_total,mdca_qos_rejected_total,mdca_rejection_ratio,capacity_rejection_ratio,reliability_rejection_ratio,qos_rejected_total,qos_rejection_ratio,arrivals_per_slot_key
Arizona,DMDCA_V2,DMDCA,5,0.998,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V2\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V2\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,9067342465328337538,8713146723775295805,919ed4f3e1baca6ede79b333841273b057cf41c127c2fec9a8c03a2f11dea6d1,"[13, 15, 17, 10, 16, 12, 12, 15, 14, 6, 17, 16, 13, 15, 10, 13, 12, 8, 16, 15, 11, 12, 18, 12, 3, 10, 17, 17, 10, 8, 14, 15, 13, 10, 8, 8, 8, 8, 9, 13, 14, 11, 12, 9, 14, 14, 10, 15, 7, 14, 10, 9, 11, 12, 7, 15, 11, 14, 9, 12, 14, 9, 6, 12, 7, 11, 14, 11, 7, 8, 12, 13, 13, 10, 9, 9, 15, 10, 13, 12, 14, 13, 11, 12, 11, 11, 10, 9, 16, 10, 12, 11, 10, 16, 11, 9, 15, 12, 16, 14, 16, 7, 13, 13, 10, 14, 12, 13, 12, 11, 15, 15, 14, 16, 15, 9, 9, 12, 7, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1427,1390,37,0.9740714786,45.1628123513,64447.3332252953,41661.3332252953,46.3649879319,0.4697162944,0.3979839617,225998.7472222223,199070.2,0.2,2240.0,633.9815286624,0.0690620386,0.1325199967,0.0079581431,0.0429339208,0.014613289,5.687771397e-19,0.0,2466282425.338012,1774303.903120872,563667769.5808938,405516.3809934487,7.075304919e-18,4.810529567e-17,1403,24,0.0168185004,13,0,0,13,0.009110021,0.0,0.0,13,0.009110021,f51116c4bf7f1b3f2ad12638880cddbab7bbfb7011916502669eff96c1f54f5c
Arizona,DMDCA_V3,DMDCA,5,0.998,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V3\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V3\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,9067342465328337538,10451582652864916201,919ed4f3e1baca6ede79b333841273b057cf41c127c2fec9a8c03a2f11dea6d1,"[13, 15, 17, 10, 16, 12, 12, 15, 14, 6, 17, 16, 13, 15, 10, 13, 12, 8, 16, 15, 11, 12, 18, 12, 3, 10, 17, 17, 10, 8, 14, 15, 13, 10, 8, 8, 8, 8, 9, 13, 14, 11, 12, 9, 14, 14, 10, 15, 7, 14, 10, 9, 11, 12, 7, 15, 11, 14, 9, 12, 14, 9, 6, 12, 7, 11, 14, 11, 7, 8, 12, 13, 13, 10, 9, 9, 15, 10, 13, 12, 14, 13, 11, 12, 11, 11, 10, 9, 16, 10, 12, 11, 10, 16, 11, 9, 15, 12, 16, 14, 16, 7, 13, 13, 10, 14, 12, 13, 12, 11, 15, 15, 14, 16, 15, 9, 9, 12, 7, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1427,1396,31,0.9782761037,43.2033776068,61651.2198449416,38041.2198449416,44.1627649319,0.4361816841,0.3721304853,235704.2250000001,211659.2,0.1,2240.0,674.0738853503,0.0702809065,0.1338645258,0.0079563412,0.0418566649,0.0157655799,1.335836488e-19,0.0,2681268713.2745457,1920679.5940362075,782326654.67576,560405.9130915187,1.644199313e-18,8.568511752e-18,1410,17,0.0119131044,14,0,0,14,0.0098107919,0.0,0.0,14,0.0098107919,f51116c4bf7f1b3f2ad12638880cddbab7bbfb7011916502669eff96c1f54f5c
Arizona,DMDCA_V4,DMDCA,5,0.998,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V4\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V4\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,9067342465328337538,6445592089738388308,919ed4f3e1baca6ede79b333841273b057cf41c127c2fec9a8c03a2f11dea6d1,"[13, 15, 17, 10, 16, 12, 12, 15, 14, 6, 17, 16, 13, 15, 10, 13, 12, 8, 16, 15, 11, 12, 18, 12, 3, 10, 17, 17, 10, 8, 14, 15, 13, 10, 8, 8, 8, 8, 9, 13, 14, 11, 12, 9, 14, 14, 10, 15, 7, 14, 10, 9, 11, 12, 7, 15, 11, 14, 9, 12, 14, 9, 6, 12, 7, 11, 14, 11, 7, 8, 12, 13, 13, 10, 9, 9, 15, 10, 13, 12, 14, 13, 11, 12, 11, 11, 10, 9, 16, 10, 12, 11, 10, 16, 11, 9, 15, 12, 16, 14, 16, 7, 13, 13, 10, 14, 12, 13, 12, 11, 15, 15, 14, 16, 15, 9, 9, 12, 7, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1427,1387,40,0.9719691661,44.025769706,62824.7733704381,37233.7733704381,45.2954386232,0.4228541472,0.3654556443,238209.9816666667,216662.4,0.0,2240.0,690.0076433121,0.0707409954,0.1355723665,0.0079566126,0.0408891815,0.016486277,3.480077918e-19,0.0,2772955836.2109747,1999247.1782343003,898276083.4120545,647639.5698717048,4.339643006e-18,3.291884889e-17,1402,25,0.0175192712,15,0,0,15,0.0105115627,0.0,0.0,15,0.0105115627,f51116c4bf7f1b3f2ad12638880cddbab7bbfb7011916502669eff96c1f54f5c
Arizona,DMDCA_V5,DMDCA,5,0.998,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V5\seed5,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 5 --fixed_reliability 0.998 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p998\DMDCA_V5\seed5 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,9067342465328337538,208208594287114542,919ed4f3e1baca6ede79b333841273b057cf41c127c2fec9a8c03a2f11dea6d1,"[13, 15, 17, 10, 16, 12, 12, 15, 14, 6, 17, 16, 13, 15, 10, 13, 12, 8, 16, 15, 11, 12, 18, 12, 3, 10, 17, 17, 10, 8, 14, 15, 13, 10, 8, 8, 8, 8, 9, 13, 14, 11, 12, 9, 14, 14, 10, 15, 7, 14, 10, 9, 11, 12, 7, 15, 11, 14, 9, 12, 14, 9, 6, 12, 7, 11, 14, 11, 7, 8, 12, 13, 13, 10, 9, 9, 15, 10, 13, 12, 14, 13, 11, 12, 11, 11, 10, 9, 16, 10, 12, 11, 10, 16, 11, 9, 15, 12, 16, 14, 16, 7, 13, 13, 10, 14, 12, 13, 12, 11, 15, 15, 14, 16, 15, 9, 9, 12, 7, 17]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1427,1387,40,0.9719691661,46.1513642861,65857.9968362241,37889.9968362241,47.4823336959,0.431474745,0.3730106575,235373.8055555556,213426.2,0.3333333333,2240.0,679.7012738854,0.0710859673,0.1362446154,0.0079534161,0.0406996014,0.0168596195,6.744409765e-19,0.0,2800698377.504511,2019249.01045747,952023912.4541278,686390.7083303012,8.362987161e-18,5.452335553e-17,1401,26,0.018220042,14,0,0,14,0.0098107919,0.0,0.0,14,0.0098107919,f51116c4bf7f1b3f2ad12638880cddbab7bbfb7011916502669eff96c1f54f5c
Arizona,MDCA,MDCA,1,0.999,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\MDCA\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\MDCA\seed1,mdca,120,12.0,9.0,16840283913898114547,3737587677167370884,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",False,,,,,2,False,False,False,1.0,500,700,0.2,1455,934,521,0.6419243986,26.8868558572,39120.3752721586,24773.3752721586,41.8847700987,0.3022103493,0.278500276,272350.8499999999,263400.8,2.2,2198.4,838.8560509554,0.0590134269,0.1257685497,0.0080493788,0.0433690036,0.0075950445,0.0,0.0,1030636098.5093992,1103464.7735646672,0.0,0.0,0.0,0.0,944,511,0.3512027491,10,0,0,10,0.0068728522,0.0,0.0,10,0.0068728522,850c9b2702b9092224202e350db3ff4b4a7a18acdb974cf801cd86e317134bb7
Arizona,DMDCA_V2,DMDCA,1,0.999,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V2\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V2\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16840283913898114547,9475761514817476165,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1455,1154,301,0.7931271478,36.7291767209,53440.9521289145,34065.9521289145,46.3093172694,0.3903495154,0.354684135,243593.0583333334,230130.1333333334,0.0,2198.4,732.8985138004,0.0681228529,0.1387607935,0.0080834743,0.0417492065,0.0142558551,7.076439136e-19,0.0,2008265474.761838,1740264.7094989931,523832323.4799652,453927.4900173009,8.868409961e-18,5.528663142e-17,1175,280,0.1924398625,21,0,0,21,0.0144329897,0.0,0.0,21,0.0144329897,850c9b2702b9092224202e350db3ff4b4a7a18acdb974cf801cd86e317134bb7
Arizona,DMDCA_V3,DMDCA,1,0.999,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V3\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V3\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16840283913898114547,4165612035876135355,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1455,1158,297,0.7958762887,34.4793093457,50167.3950980174,30276.3950980174,43.3224482712,0.3699505774,0.3257590338,254511.6708333333,237830.3,1.8,2198.4,757.4213375796,0.0691657822,0.1377739007,0.0080772605,0.0405215953,0.015572008,1.426877471e-19,0.0,2207463833.61154,1906272.7405971847,688261059.1585333,594353.2462508923,1.736509246e-18,6.092034751e-18,1181,274,0.1883161512,23,0,0,23,0.0158075601,0.0,0.0,23,0.0158075601,850c9b2702b9092224202e350db3ff4b4a7a18acdb974cf801cd86e317134bb7
Arizona,DMDCA_V4,DMDCA,1,0.999,4,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V4\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V4\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 4 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16840283913898114547,10605771232949311074,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1455,1144,311,0.7862542955,34.0710776479,49573.4179776498,28531.4179776497,43.3334073231,0.3637110217,0.3105004572,260271.46,240185.6,0.2,2198.4,764.9222929936,0.0707582795,0.1401460826,0.0080865726,0.0396427715,0.0171942044,4.010789855e-19,0.0,2285076856.98346,1997444.805055472,800033326.836244,699329.831150563,4.952268816e-18,3.503739279e-17,1164,291,0.2,20,0,0,20,0.0137457045,0.0,0.0,20,0.0137457045,850c9b2702b9092224202e350db3ff4b4a7a18acdb974cf801cd86e317134bb7
Arizona,DMDCA_V5,DMDCA,1,0.999,5,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V5\seed1,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 1 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V5\seed1 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 5 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,16840283913898114547,255717348173470011,6aa26bd8bed79c36458fd5348c96cb321c8416776732e223d147a84ab3c5a430,"[21, 13, 18, 12, 13, 8, 10, 12, 9, 13, 9, 13, 15, 11, 15, 13, 10, 12, 9, 11, 16, 14, 15, 11, 12, 17, 16, 10, 7, 7, 13, 7, 14, 12, 11, 12, 12, 8, 14, 11, 10, 13, 11, 12, 8, 14, 14, 16, 13, 10, 8, 10, 15, 11, 10, 8, 13, 11, 13, 10, 11, 16, 17, 10, 9, 10, 8, 16, 14, 11, 10, 16, 9, 19, 11, 9, 13, 10, 12, 16, 10, 14, 13, 11, 12, 12, 17, 13, 14, 8, 12, 12, 10, 17, 9, 14, 11, 13, 12, 12, 15, 10, 8, 11, 13, 14, 16, 11, 14, 12, 11, 14, 11, 15, 13, 7, 9, 17, 14, 11]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1455,1161,294,0.7979381443,36.6353328956,53304.4093630546,29565.4093630547,45.9124972981,0.3506271964,0.3208226381,256375.0555555555,245124.4666666667,0.0,2198.4,780.6511677282,0.0714707957,0.1431648781,0.0080520626,0.0394947442,0.0175919441,9.02848114e-19,0.0,2391372871.8652344,2059752.688945077,877240866.355622,755590.7548282705,1.0296349e-17,5.966547352e-17,1182,273,0.187628866,21,0,0,21,0.0144329897,0.0,0.0,21,0.0144329897,850c9b2702b9092224202e350db3ff4b4a7a18acdb974cf801cd86e317134bb7
Arizona,MDCA,MDCA,2,0.999,0,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\MDCA\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 2 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\MDCA\seed2,mdca,120,12.0,9.0,12057244439424122892,12017847392608320075,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",False,,,,,2,False,False,False,1.0,500,700,0.2,1444,894,550,0.6191135734,22.5491714355,32561.0035528434,19783.0035528434,36.4217041978,0.2368592148,0.2470654957,286507.6916666666,290391.4,0.6,2234.4,924.8133757962,0.0563615215,0.1181297084,0.0080377624,0.0413908054,0.0069329537,0.0,0.0,903245473.4491276,1010341.6928961158,0.0,0.0,0.0,0.0,898,546,0.3781163435,4,0,0,4,0.0027700831,0.0,0.0,4,0.0027700831,430b4ba6a980b20b389fee9f9036405a6992ffcc2343338692e954b08f7cfa88
Arizona,DMDCA_V2,DMDCA,2,0.999,2,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V2\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 2 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V2\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 2 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,12057244439424122892,4836232127056779440,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1444,1117,327,0.7735457064,32.4979622986,46927.0575591433,28737.0575591433,42.011689847,0.2714923961,0.3215600942,258160.9027777778,277212.7333333334,1.2,2169.6,882.8430997877,0.0677058849,0.1368225676,0.0080438445,0.0407486649,0.0148512532,6.778932831e-19,0.0,1911819763.9543252,1711566.4851873994,518382137.7194309,464084.2772779149,8.147146903e-18,4.797413796e-17,1131,313,0.2167590028,14,0,0,14,0.0096952909,0.0,0.0,14,0.0096952909,430b4ba6a980b20b389fee9f9036405a6992ffcc2343338692e954b08f7cfa88
Arizona,DMDCA_V3,DMDCA,2,0.999,3,D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V3\seed2,D:\coding\Anaconda3_2024.10\envs\SFC\python.exe D:\Study\Code_1\online_mdca_sim_delay_split_strict.py --edge_csv D:\Study\Code_1\Edge_devices.csv --time_slots 120 --arrival_rate 12 --mean_service_time 9 --k 6 --algo mdca --cap_scale 0.2 --backhaul_knn_k 4 --backhaul_bw_scale 0.5 --max_backup_level 2 --region Arizona --seed 2 --fixed_reliability 0.999 --out_dir D:\Study\Code_1\paper_data\split_count_sensitivity\Arizona\R0p999\DMDCA_V3\seed2 --diversity --p_split 0.3 --explicit_split_replicas --split_replica_count 3 --split_reliability_mode identical_active_pool,mdca,120,12.0,9.0,12057244439424122892,12212449990934311995,3f7070bdd94ca4831cf768c839bda31c7088343ae5b5e4244961b9f37d0b87be,"[14, 17, 11, 11, 8, 8, 9, 11, 8, 13, 21, 9, 10, 10, 19, 11, 10, 11, 8, 19, 11, 12, 15, 12, 14, 13, 11, 14, 18, 11, 13, 10, 11, 13, 5, 10, 12, 12, 9, 8, 10, 11, 17, 14, 10, 9, 11, 11, 14, 10, 11, 5, 9, 11, 14, 15, 15, 17, 14, 14, 19, 10, 15, 8, 7, 11, 17, 12, 10, 9, 13, 13, 8, 16, 8, 10, 15, 10, 10, 17, 10, 17, 8, 9, 11, 9, 9, 19, 16, 9, 16, 13, 15, 14, 11, 23, 6, 12, 14, 10, 16, 15, 14, 15, 8, 14, 14, 14, 10, 14, 10, 15, 11, 10, 11, 14, 6, 11, 12, 7]",True,0.3,identical_active_pool,,,2,True,False,False,1.0,500,700,0.2,1444,1131,313,0.7832409972,30.6028243093,44190.4783025962,25513.4783025962,39.0720409395,0.2599945759,0.2966712144,267631.6541666666,281587.9,0.3,2234.4,896.7767515924,0.070121083,0.1377749953,0.0080498236,0.0396189072,0.0170668839,1.633492928e-19,0.0,2125263560.1062584,1879101.2909869659,716686453.1487741,633675.0248883945,2.079923591e-18,1.315700974e-17,1141,303,0.209833795,10,0,0,10,0.0069252078,0.0,0.0,10,0.0069252078,430b4ba6a980b20b389fee9f9036405a6992ffcc2343338692e954b08f7cfa88
